"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.4707e+06,1.92528e+06,1.03261e+06,1.76749e+06,894587,690446,776.422,477,5718.32,2818,3385.28,2081,3047.62,1605,2302.23,1090,1912.45,857,1290.09,599,2461.65,1306,19619.4,9388,17910,8841,20092.8,9782,16385.7,8398,11746.9,5528,10732.7,5369,754.989,426,537.84,277,1016.02,262,-329.199,211,438.033,436,-577.68,210,331.896,381,541.886,366,474.68,399,91276.4,57554,43487.3,27489,20123.3,12666,15355.7,9858,10854,6716,6531.56,4340,2487.8,1793,604.2,514,790,649,1368.16,880,5126.96,2981,4307.52,2375,10513.8,6535,100481,63594,74290.7,46577,2791.25,993,922.162,583,6191.06,1833,8365.61,2542,10288.3,3026,8317.75,2278,5673.5,1837,6575.36,2043,2956.36,1111,3406.11,1033,0.0242
2.00017e+06,1.8744e+06,954173,1.40608e+06,1.03997e+06,931770,880.016,553,4356.83,3144,3088.1,1970,2014.71,1455,1160.83,1014,2187.53,1101,672.403,566,1574.57,1148,13063.2,9013,13139.1,8944,14629.1,10035,13512.8,9388,9213.73,6248,8627.23,6018,244.124,323,-250.245,165,-78.85,173,1197.07,332,615.445,381,-28.9462,326,26.975,404,721.789,498,23.8,209,79851.7,71551,40678.2,36244,18977.2,16882,14701,13081,10931.9,9178,5991.8,5466,2555.2,2218,650.28,498,761.96,657,1233,848,3534.08,2991,3033.04,2672,8442.04,7300,82764.1,73874,63444.7,56771,2355.68,1117,1089.2,800,4322.76,1793,6567.57,2654,8099.79,3191,5997.51,2261,4669.26,2020,4460.05,2101,1022.88,836,1688.75,715,0.0314
1.37189e+06,1.76707e+06,349911,624600,518652,385035,187.584,352,880.122,594,432.013,417,403.219,604,106.622,269,201.291,224,477.913,415,987.753,568,1746.06,1552,2145.45,1737,2252.61,1966,1794.51,1566,1380.88,1133,1171.41,1103,264.562,305,-796.385,107,-179.695,176,445.606,219,613.162,285,1.4525,417,-93.8937,304,-441.456,204,106.12,262,9805.44,10652,4959.44,5416,2249.24,2487,1711.72,2203,1178.8,1236,758.28,770,114.52,401,398.24,444,411.52,428,327.76,607,678.56,871,849.36,843,1809.2,1760,10130,11008,7532.96,8372,969.938,310,-475.562,221,784.263,479,719.95,564,1562.14,632,435.137,366,694.925,511,657.037,738,212.188,406,1125.16,424,0.0492
2.40317e+06,2.05802e+06,1.08947e+06,1.66023e+06,1.08588e+06,889743,432.331,622,9319.93,5710,5319.78,3446,4225.51,2470,3195.73,1914,2516.96,1484,884.903,773,2889.15,1709,25907.2,15918,25966.7,16095,29554.7,18092,26749.5,16527,18395.4,11055,16616.9,10530,1268.97,407,714.008,315,770.136,248,756.753,248,-752.81,217,159.982,341,-227.835,363,90.47,460,413.56,291,155765,123895,77472.1,61490,35968.3,28235,28193.1,21937,19200.3,14915,11547.3,9177,4672.2,3754,779.72,586,1008.08,639,1041.72,895,6277.8,4893,5111.04,4020,15173,11860,163548,129729,123297,97927,4043.29,1560,1486.8,630,9085.47,3477,13252.2,5094,13867.3,5438,10781.7,3939,9294.95,3617,8445.85,3351,3725.05,1654,3042.64,1204,0.1017
2.30767e+06,2.13957e+06,918133,1.25938e+06,789333,753121,2284.48,1438,50576.6,32134,31482.7,19531,24302.8,15471,16503.9,10154,15340.3,9651,2126.75,1473,11439,7206,126245,80635,135765,86550,162069,102731,151766,96713,103642,65921,96266.8,61072,1132.02,467,1741.03,471,1009.7,325,813.296,351,994.962,391,285.935,281,831.867,434,737.766,298,559.6,504,863553,718459,452281,375464,210522,175260,170455,138710,116118,94327,71434,58217,28070.2,23059,969.92,828,2282.56,1494,4066.88,3515,32078.2,26603,26037.2,21429,75088.8,62210,840566,699596,663498,551648,23761.8,8806,7635.77,2975,51016.7,19440,78194.3,29000,82907.7,31141,62870.4,23406,51874.7,19323,53496.2,20070,22758.1,8490,15535.7,5974,0.24
1.36413e+06,1.40979e+06,691623,1.21585e+06,790513,609158,621.031,335,2429.3,1906,1381.3,1282,1151.17,799,696.469,695,870.506,613,514.356,478,1184.16,959,5453.18,3735,6322.78,4085,7474.85,5019,7341.08,5087,5251.99,3590,4947.27,3064,88.6025,327,411.161,271,-233.645,244,496.34,256,394.146,264,134.149,323,1288.47,357,655.804,382,109.16,329,29448.1,26517,16972.8,15108,7867.2,7083,6850,5785,4788.36,4234,3010.48,2593,1235.88,1302,811.32,562,721.52,516,1077.2,745,3123.28,2140,2252.24,1616,4046.84,3461,25588.8,22417,21715.8,19201,1978.81,691,924.175,474,2216.2,1226,4379.02,1864,5310.29,2011,3692.76,1409,3142.12,1371,2835.44,1334,1899.28,809,1829.19,813,0.2545
2.44852e+06,2.04733e+06,934639,1.41639e+06,957721,836188,205.381,508,996.306,916,297.819,422,457.194,412,554.678,553,628.575,392,387.547,544,753.312,770,3401.06,2338,2503.36,2184,2525.35,2186,2486.62,2105,1885.51,1480,1492.12,1313,206.048,303,-223.789,206,410.227,237,-397.259,123,-90.1587,300,234.475,393,-87.565,322,192.56,557,116.88,417,13134.5,14114,6658.76,7220,3039.16,3361,2354.96,2568,1982,1890,1376.24,1390,725.24,732,1013.24,682,1194.48,1052,938.92,940,1667.16,1851,1903.6,1751,3252.56,3444,14123,15071,10209,11342,643.825,550,301.175,478,1018.33,475,1530.81,693,920.325,822,1552.78,781,1496.51,649,393.487,761,189.438,281,-457.188,226,0.4488
1.64087e+06,1.71928e+06,751109,1.18338e+06,961833,804914,402.263,472,1685.23,1328,1034.03,995,584.8,598,365.819,480,252.238,254,924.375,397,1009.53,611,3593.69,2800,4280.97,2971,5056.23,3468,4585.91,3261,3052.93,2057,2984.4,2176,-596.044,170,-227.42,143,-339.781,203,250.556,274,-127.197,206,596.355,378,19.1938,198,406.389,506,-58.52,193,22047.1,20450,11935.4,10938,5485.2,5030,4521.96,3975,2811.36,2613,2106.28,2023,799.4,1029,685.44,638,484.96,450,695.44,675,1597.28,1118,1493.16,1272,3167.16,2623,20724.2,19311,16746,15599,1325.62,404,254.537,329,2902.72,850,3015.77,1256,2246.82,1233,2517.46,939,2516.5,930,2242.54,850,91.7875,367,628.425,545,0.4688
2.11144e+06,1.82125e+06,1.00878e+06,1.47873e+06,888218,796653,910.456,814,12412,8809,8167.97,5442,6268.33,4078,4207.77,2854,4252.98,2920,1253.91,764,4019.7,2492,35435.5,24507,36689.3,25427,41352,28608,37414.7,26370,25380.5,18073,23541.1,16578,415.311,398,-149.504,203,-121.076,203,-15.6662,124,696.992,385,171.084,286,-78.6425,272,681.845,377,551.24,466,227991,209400,115352,105372,53096.2,48597,42809.2,38179,29051.1,25854,18081.1,15847,6896.12,6234,589.72,519,1186.08,975,1732.96,1422,9108.88,8046,7614.8,6574,21731.1,19604,235311,215771,179962,165210,6161.4,2583,1832.95,1031,12804,5302,19247.7,8047,20375.2,8844,16073.6,6544,13380.8,5511,13026.1,5621,6380.06,2396,3702.04,1749,0.8415
1.88957e+06,1.90411e+06,646715,963988,688165,610956,669.269,492,1466.25,1052,766.7,731,622.359,546,705.978,569,421.388,397,514.038,486,763.141,595,3763.27,2835,3119.55,2804,3854.54,2943,3511.78,2434,2282.2,1933,2179.88,1774,1082.01,307,891.939,309,162.887,315,-283.445,239,124.189,302,134.045,285,-243.086,248,-53.95,502,451.64,353,21222.5,21418,10848.8,10783,4720.68,4885,4240.96,4031,2757.4,2664,1340.12,1596,980.72,834,469.8,417,910.64,693,396.4,521,1532.52,1222,1469.48,1274,3005.28,2565,22058.8,21970,16556.9,17012,387.45,299,45.15,226,707.175,666,2118.11,985,1836.01,919,2071.21,850,988.05,652,1357.04,849,267.575,338,1032.85,433,0.8429
2.28638e+06,2.18898e+06,834999,1.38782e+06,957905,729001,819.772,485,4797.77,3139,3073.49,1956,2824.23,1648,1528.51,1134,1372.38,956,680.213,490,2256.11,1361,14918.1,9751,14782.8,9833,16455.1,10706,14389.3,9574,10141.6,6764,9533.23,6136,713.489,320,377.961,243,113.191,173,-572.285,94,-290.811,205,-55.4025,362,898.579,490,225.449,254,315.32,370,78968,67135,38644,33198,17988.2,15335,14265.2,11609,9603.48,8103,6044.36,4869,2093,2012,407.24,639,689.08,595,937.08,663,3697.16,3176,3204.2,2728,8524.72,7003,83375.3,71414,62983.8,53638,2312.01,1119,974.4,407,5089.61,1990,7517.56,3135,8524.42,3259,5819.98,2583,6055.17,2168,6035.23,2277,2059.14,926,2309.39,1007,0.8537
1.86386e+06,1.76644e+06,806795,1.2678e+06,931425,763357,2068.05,2158,2849.04,3928,1931.94,2461,1700.8,1938,1404.2,1535,1442.88,1383,2060.77,2352,4457.77,5934,22736.4,28642,19231,24476,15986,20486,10808.9,13854,7037.42,8857,6248.78,8073,301.601,308,5.08375,341,92.0262,172,1429.78,518,518.854,413,804.374,437,364.577,481,-234.786,425,428.64,375,80287.1,135061,26821.7,44946,10882.9,18173,7816.44,12270,5877.4,8518,2884.08,5033,1361.28,2005,478.48,822,1305.32,1477,1323.16,1949,3825.36,6181,4670.6,7058,13494.1,21921,115121,193607,78000,129742,6251.61,4751,676.987,433,5679.98,4222,5613.21,3721,3507.18,2907,3019.97,2075,2352.09,1805,2923.81,1874,1741.6,1257,812.962,870,1.0475
2.39845e+06,2.1991e+06,988216,1.52382e+06,1.00631e+06,858034,322.044,287,2388.5,1424,1453.13,971,1755.04,983,881.291,682,1234.52,712,1008.9,636,809.2,770,6354.33,3820,6543.14,3997,7951.11,4878,7054.63,4298,5131.13,3110,4447.78,2854,541.471,400,-806.864,160,340.508,298,654.455,258,-216.007,348,-103.854,311,-3.83875,161,853.655,503,130.36,363,36737.8,30410,18940.1,15782,9153.92,7520,7272.68,5884,4951.2,4132,3047.36,2443,894.08,1143,614.4,623,690.24,558,461.08,635,2318.6,1868,2237.76,1737,4945.68,3977,36275.8,29858,28729.5,23944,1415.57,553,510.038,369,2300.9,1058,3714.72,1421,3771.43,1478,2862.12,1245,3387.91,1290,2054.94,1039,828.537,640,535.675,440,1.0837
1.23025e+06,1.13041e+06,536970,755312,504386,482299,869.497,537,13573.7,9274,8580.38,5634,6494.53,4164,4777.9,2958,4456.87,2841,1053.89,701,4168.45,2724,41087.6,27480,40312.9,27583,46069.4,31298,41014.7,28259,27691.5,19237,25958.1,17765,644.703,371,416.349,246,-27.2862,204,434.194,172,377.131,359,-143.175,299,223.996,319,55.0912,258,81.4,306,252346,226296,124666,111476,57032.2,51229,45711.1,39820,30479.5,26890,19018.1,16635,7189.84,6223,462.4,392,807.4,580,1056.04,1115,9270.28,8076,7224.32,6644,23280.3,20827,269808,241055,202344,181166,6347.86,2553,3336.11,1207,13056.1,5518,21063,8352,22928.3,9350,17262.3,7094,13383.5,5425,14691.9,6085,6407.36,2438,4369.23,1738,1.1862
2.43658e+06,2.23031e+06,857007,1.31586e+06,824107,718697,640.9,444,4778.59,3220,3120.14,2042,2822.96,1698,1598.27,1217,1652.67,952,816.531,503,1936.94,1168,15800.2,9664,15591.4,9593,17187.1,10612,15848.8,9851,10371.9,6376,9624.76,5832,598.43,335,314.674,310,628.206,297,217.356,204,-397.674,410,-258.753,211,1084.81,357,-228.146,447,363.88,368,86619,69331,41983.2,33876,18738,15566,15737.4,12263,10461,8216,6261.04,5123,2677.92,2047,423.76,420,1013.84,725,1042.88,743,4009.32,3006,3256.88,2435,9184.72,7069,92447.7,74405,69098.5,55906,2437.05,911,646.712,656,5176.06,1904,7963.02,2905,8085,3030,5727.49,2258,5198.46,1985,5474.17,2075,2050.47,919,1350.47,689,1.2031
1.43747e+06,1.54143e+06,746081,1.22019e+06,1.01906e+06,805667,111.616,483,4146.57,3400,2496.98,2123,2094.61,1770,1205.3,1058,1702.92,1289,423.459,556,1128.64,1271,11586.4,9585,12169.1,9850,13528.9,10946,11686,9708,7996.59,6646,7966.09,6225,53.7425,248,32.37,235,656.115,293,44.7162,152,563.57,483,405.455,312,-436.788,302,697.823,306,158.12,341,67232.4,71241,33027.3,34964,15293.3,16237,12293.5,12645,8177.88,8416,5121.12,5455,2089.76,2065,297.04,495,432.4,606,411.92,628,2799.68,3069,2501.48,2379,7143.72,7301,70965.2,75264,53628.6,56651,2252.77,958,1065.14,656,4324.07,2026,5652.59,2969,7098.7,3305,5356.23,2341,4445.35,1844,4282.34,2256,2338.09,1230,1348.46,806,1.2653
1.30197e+06,1.41248e+06,518106,796867,610644,523482,740.191,623,6383.45,5314,4142.42,2972,3670.78,2689,2735.19,1650,1982.2,1637,1068.18,633,2310.19,1698,22144.8,16777,20727,16051,23175.7,17711,20091.7,15396,13479.9,10461,12873.9,9886,568.031,432,1285.57,512,380.451,327,-1230.58,90,265.185,559,863.511,405,-614.615,307,566.06,396,-61.68,251,123214,123197,58188.2,58284,26648.2,26718,21079.3,20289,14593.9,14056,8591.48,8430,3383.72,3240,297.92,415,339.56,464,1082.64,817,4920.36,4816,4055.56,3896,12740.3,12169,136767,136122,101029,100596,2997.75,1582,1281.53,595,6518.05,3157,10528.2,4879,10723.2,5000,8610.44,3955,7465.76,3137,7885.5,3252,2745.93,1546,2381.66,1111,1.2805
2.02302e+06,1.82179e+06,890658,1.384e+06,791031,668938,392.169,332,609.078,628,433.713,618,551.278,370,413.206,387,228.809,422,580.444,412,817.169,643,2840.28,1740,2416.34,1518,3310.06,1749,2482.11,1517,1643.1,1070,1500.04,1041,-778.436,200,-12.2425,223,437.514,285,45.4425,321,-519.476,182,-111.22,393,-236.861,260,-20.0238,282,-56.8,213,14509.8,10782,6801.04,5327,3128.52,2284,2089.32,1719,1944.76,1265,984.64,1010,557.6,576,548.36,565,539,396,327.92,428,1053.96,814,1232.4,871,2570.88,1680,15800.8,11444,11927.9,8610,670.337,358,870.188,395,1535.01,481,1049.12,606,2051.96,772,1812.47,451,1212.49,503,1126.12,544,1364.65,550,914.55,390,1.2918
1.77158e+06,1.64022e+06,642610,1.00471e+06,677523,562984,1000.88,430,1518.74,990,1107.39,700,1329.24,880,495.975,389,340.372,292,460.541,448,1204.66,650,4657.95,3376,4619.8,3229,5205.08,3628,4410.97,3158,2952.1,2186,2880.12,2044,242.256,288,-91.3,173,-1168.02,194,1089.79,343,-347.666,379,869.944,527,1204.74,415,-327.746,253,153.92,304,24580.8,22568,12232,10952,5379.16,5028,4273.76,3873,3058.84,2709,1697.72,1651,813.64,848,111.44,402,360.24,435,686.6,622,1902.36,1378,1750,1476,3247.12,2706,26237.8,23600,19816.1,18063,804.037,382,793.188,397,1340.94,650,2330.65,1182,2300.11,1188,2186.89,953,1472.45,775,1777.39,964,805.875,674,1211.26,601,1.3456
2.31473e+06,2.23887e+06,1.1119e+06,1.63335e+06,1.00736e+06,914078,505.909,455,2062.1,1473,920.975,711,1032.48,539,753.153,557,66.0875,242,980.05,559,1795.2,1180,5153.23,3275,4805.74,3098,5583.76,3674,5106.16,3055,3400.9,2402,3334.55,2079,338.329,277,-479.221,126,220.988,206,-118.69,273,424.026,311,716.29,394,1335.89,349,730.504,514,621.04,457,29083.5,24927,14578.2,12578,6847.96,5891,5762.48,5044,4213.24,3417,2622.8,2070,1061.64,942,1085.8,670,878.56,803,1368.48,1044,2551.76,2139,2625.44,1944,4776.72,4122,30383.4,25783,23443.6,19769,1380.14,598,697.638,416,2160.46,880,2945.43,1160,2428.12,1128,1647.01,742,1919.92,700,1810.55,780,820.487,500,347.55,453,1.469
1.48447e+06,1.35341e+06,951994,1.68635e+06,1.3009e+06,942512,643.344,535,15424.6,11322,10067,7000,7826.53,5615,4808.08,3511,4764.04,3212,1124.02,784,2785.13,2115,30473.6,21892,36279,26764,46471.5,33221,46022.8,33254,31776.5,23058,29625.2,21464,1045.18,374,214.762,226,818.069,451,506.507,356,1336.09,391,324.011,431,428.695,308,-525.494,162,388.84,342,219185,207340,125142,118135,59114.6,56277,48966.8,44617,33544.2,30784,20673.8,19075,7961.56,7598,706.56,656,930.44,823,1546.76,1417,11070.5,10252,8631.72,8305,19467.8,18274,185747,175873,157781,148783,7067.2,3073,2973.25,1544,16220,6958,25841.5,11188,27713.5,12211,21218.1,8936,18461.4,7386,18241.5,8049,8897.52,3459,5638.06,2699,1.5578
1.2013e+06,1.19033e+06,703401,1.36413e+06,1.08529e+06,730217,604.35,443,4033.99,3154,2531.25,1825,1874.04,1546,1632.48,1377,1589.61,954,542.194,455,687.703,637,7514.05,5518,8999.38,6960,11057.9,8859,11478.7,8731,8267.95,6317,7505.08,5732,447.889,325,43.8862,185,-84.3487,191,-70.7575,315,-733.513,85,640.138,392,-581.415,172,-284.69,224,81.84,247,48759,50412,29088.2,29371,13855.9,14060,11137.8,11172,7846.4,7737,4699.4,4791,1971.6,2045,597.24,511,456.52,441,1004.08,652,2934.52,2989,2307.8,2700,4912.52,4617,39005.4,39805,34845.8,34981,2541.18,1009,818.562,447,4352.16,1881,6349.61,3004,6712.21,3614,5230.57,2392,4157.39,2075,4323.64,2112,1911.7,1021,1996.05,875,1.582
2.04074e+06,1.95509e+06,883550,1.3965e+06,955929,775235,620.819,584,8557.85,5256,5234.3,3331,4093.49,2605,2771.53,1611,2425.9,1484,1204.66,837,3256.19,2158,28632,18288,27625.1,17561,30167.4,19123,26315.3,16430,17844.8,11007,16604.8,10398,-226.382,351,-573.53,105,572.389,389,-423.507,183,-21.6838,233,-688.07,239,350.779,276,775.116,515,17.68,298,154025,127829,72899.9,60158,32802.9,27062,26014,20965,17733.2,14460,10754.5,8834,4220.04,3477,716.4,421,862.04,769,1427.12,910,6374.4,5129,5296.76,4306,16115.3,12769,171918,142025,126205,104382,4844.35,1805,1824.99,861,9997.14,3314,13030.1,5161,14729.1,5480,10542.9,4021,8588.39,3477,8839.16,3591,4796.23,1694,3007.99,1120,1.6784
