"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.99608e+06,2.11676e+06,879975,871708,1.01431e+06,1.35872e+06,11161.1,12336,42.2125,290,95.8719,251,-9.72813,358,180.847,255,43.6219,255,8708.98,9171,12708.7,13823,4243.66,4480,2646.91,2790,1240.97,1565,608.197,636,384.381,577,353.822,346,467.809,344,-166.83,236,781.445,286,-92.3375,247,-196.295,459,-332.311,272,-110.494,340,706.641,482,166.575,343,457.55,917,116.425,272,-39.375,306,7.3,282,-126.65,213,62.15,316,-150.325,319,239.15,392,281.275,491,1119.22,1572,4535.77,6646,3490.6,5031,3680.62,5188,1576,2204,636.4,1102,-37.45,358,-361.9,189,763.787,368,-433.562,281,877.275,259,-674.1,241,33.5125,399,-614.162,251,956.812,528,-234.238,271,0.0034
1.33091e+06,1.36394e+06,604905,627537,722290,933601,3111.42,3807,105.909,268,275.653,355,-77.7219,209,-256.472,207,271.356,341,2713.12,3294,4098.88,5108,1429.69,1615,717.716,1129,474.684,730,244.234,341,175.553,249,232.478,277,275.353,315,181.044,225,34.2375,343,-501.32,228,-47.1025,247,766.92,296,419.15,315,-99.3925,419,-204.175,341,311.05,682,218.475,300,114.75,332,-21,355,-39.175,303,-119.65,194,1.475,483,421.35,462,232.55,428,509.625,652,1645.05,2413,1131.75,2109,1361.78,2292,745.85,1216,410.975,690,-362.95,170,-382.025,306,1250.55,363,623.962,321,-114.887,230,643.825,295,232.225,245,495.688,291,308.35,507,547.312,341,0.0116
1.67899e+06,1.55034e+06,887062,990210,1.19974e+06,1.46152e+06,24110.5,26919,618.097,374,86.2125,238,-239.663,215,440.103,416,523.531,403,16777,18771,21547.4,24215,6311.42,7025,3690.78,4411,1973.78,2295,772.131,977,479.394,508,638.275,448,214.036,252,261.346,233,993.614,293,778.955,347,-94.205,430,345.28,375,672.508,291,-366.445,272,224.05,389,1130.12,1895,493.425,722,110.625,304,148.3,328,-232.925,187,327.675,377,-20.85,291,289.9,360,395.975,656,2348.53,3328,10073.7,15226,7698.75,11684,7522.3,11338,2809.12,3786,1515.4,2247,217.7,428,-158.637,381,187.512,443,144.287,364,49,235,201.425,245,1698.38,349,-919.013,219,97.7375,295,464.8,372,0.0171
1.3517e+06,1.6063e+06,565894,601630,794005,1.00538e+06,303809,397931,2574.69,3198,1737.83,1994,1171.02,1259,466.228,695,503.697,719,232241,303861,375721,493694,116148,152512,68736.8,90998,35646.4,46927,12770.3,16944,6808.21,9008,4924.7,6662,202.001,366,381.074,340,736.003,504,322.144,272,29.5687,310,264.459,345,-226.279,277,-395.08,421,-92.975,246,10517.6,18489,2352.62,4139,796.3,1459,494.775,1111,156.175,667,161.025,551,-207.65,301,450.275,529,1293.47,1897,23502.5,42076,120044,213428,90094.6,160822,87586.2,155941,27882.9,49441,13887,24633,11430.1,5834,103.512,369,6214.07,3436,3339.96,1658,702.712,721,800.888,359,616.525,254,-210.175,215,477.225,390,-805,177,0.0284
1.65539e+06,1.1395e+06,611812,664913,831560,1.05286e+06,6318.12,7600,573.341,365,-91.9531,441,-275.584,303,74.9719,375,-18.0125,269,4623.3,5630,7195.03,8347,2316.81,2680,1584.48,1688,1065.52,1183,354.131,484,474.856,320,260.494,425,554.129,392,187.165,248,321.729,242,638.893,224,-224.93,331,-516.052,314,-102.609,225,-426.516,169,326.675,328,749.4,999,343.575,492,209.35,263,23.825,228,323.275,459,-148.025,284,39.625,320,238.6,525,586.15,564,1105.93,1298,2839.03,4433,2232.18,3655,2442.55,3608,1030.47,1672,765.1,971,869.662,304,-209.738,287,-213.325,208,-452.725,211,-1292.46,187,-144.113,174,-314.3,247,718.2,323,313.775,320,429.45,361,0.0493
2.58846e+06,2.339e+06,1.10189e+06,1.05998e+06,1.0708e+06,1.46123e+06,123518,126035,934.897,1173,457.016,725,593.381,602,535.494,361,203.397,473,94099.9,96392,151747,155746,47733.1,48513,28007.3,28928,15166.9,15151,5104.52,5303,2948.24,2928,2302.78,2340,-290.915,236,-917.876,109,-902.936,125,-7.47,305,316.853,615,697.407,552,757.167,439,337.291,330,66.55,224,4471,6167,1225.47,1722,529.275,594,609.35,628,135.875,593,177.025,346,26.1,366,289.85,390,819.825,1140,9941.83,13752,49791.3,68439,37754.4,51346,36249.1,49956,11730.2,15909,5958.12,8108,4979.54,1990,-854.962,173,2663.32,1128,844.9,670,841.312,245,364.7,301,281.05,319,-404.075,234,1843.36,590,-978.95,315,0.08
1.76119e+06,1.6477e+06,811238,836713,917329,1.25953e+06,149058,141261,1346.64,1038,142.725,544,398.647,352,371.731,363,496.409,463,109553,103495,160054,151720,48493.8,46010,28363,26890,14904.3,13949,5263.33,5010,3126.44,2905,2226.02,1950,-403.587,250,714.526,332,-1231.93,90,-171.188,266,245.991,283,-498.83,300,-741.501,262,718.157,415,6.925,321,4550.43,5718,1391.78,1424,325.25,525,280.55,632,370.825,622,-76.925,279,22.475,278,367.8,545,572.35,815,10417.4,13031,51524.1,64660,38875.9,48741,37705.1,47213,11931.7,14950,5909.88,7547,4145.4,1790,-627.025,197,3574.02,1134,968.537,669,144.812,301,491.137,286,486.587,282,236.688,237,-26.6875,331,-768.6,200,0.0806
1.59154e+06,1.75809e+06,594004,601960,743953,981077,3176.25,3341,326.941,303,-75.7281,209,220.722,450,-167.922,163,306.247,326,2376.96,2820,3459.43,3983,1153.11,1383,848.478,1066,933.556,794,47.4719,268,21.6562,349,-49.6031,251,-471.959,287,387.818,350,-129.065,212,180.006,267,-539.189,310,-791.82,205,368.209,323,186.646,515,-21.3,292,872.55,814,-99.025,227,-120.05,205,110.525,307,27.775,430,335.925,312,187.1,278,290.4,333,334.6,492,516.025,621,1376.65,2040,974.175,1849,1039.97,1696,643.25,938,414.475,526,-412.212,193,-456.4,252,151.025,233,68.425,230,675.587,249,-75.3375,207,463.225,274,569.712,443,-154.962,380,343.7,422,0.1525
2.17813e+06,1.7272e+06,954588,974951,893322,1.19065e+06,231694,189358,903.134,1222,911.659,823,738.581,786,647.041,533,310.166,461,169559,138548,248144,204314,75008.7,61813,44018.7,36105,22954.9,18719,8427.34,6609,4293.16,3615,2914.79,2666,82.7925,362,-359.494,182,-197.229,304,278.05,274,153.135,267,-611.191,342,-954.604,250,1314.72,429,117.55,320,7498.93,8084,1824.38,1921,699.075,738,527,590,446.9,628,374.425,368,-200.225,176,292.35,466,958.3,1057,16971.7,19163,88764.6,98470,66639,73576,64006.7,70872,20222.6,22362,10343.7,11380,7931.52,2463,3.15,342,3159.45,1230,3131.45,917,356.825,294,145.337,256,551.425,259,1393.88,343,-93.3625,373,-568.312,225,0.1989
2.36139e+06,2.25452e+06,1.03487e+06,1.017e+06,1.14347e+06,1.60746e+06,404130,429970,2806.86,3165,1666.6,1650,1088.35,1144,655.669,761,883.163,769,300237,319404,453108,484707,138347,147707,81119.4,87116,42451.6,45365,14974.9,16059,8112.81,8502,6327.06,6853,441.145,336,51.5637,295,112.361,232,444.88,264,404.729,283,-576.124,494,-759.035,213,24.9,383,64.2,296,13808.8,20083,3159.8,4295,1318.53,1479,699.85,1025,640.225,927,47.875,334,306.25,427,187.5,426,1588.4,2232,31897.5,45942,163111,234842,122483,176249,118101,169785,37257.6,54031,18887.3,27027,13556.8,5445,66.5875,246,7134.92,2924,4490.32,1913,1391.78,751,651.7,242,552.825,393,1196.21,445,673.925,373,-65.1875,243,0.2042
