"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.22227e+06,1.69146e+06,1.07352e+06,996184,1.00554e+06,1.4825e+06,248585,265778,5307.57,5498,3017.99,3185,2316.05,2269,1443.2,1261,867.006,1209,263343,282270,719144,774393,243303,261323,148070,160355,76444.7,82307,28323.8,30370,14315.7,15868,11494.2,12376,348.185,316,-31.955,214,-289.462,254,-360.116,291,123.774,271,851.476,293,11.205,240,1461.42,534,237.75,295,9657.45,13617,2228.62,2962,764.625,1334,754,767,539.15,632,403.4,516,363.55,322,315.825,440,1308.83,1740,18488.7,26438,92513.7,134004,70332.6,101357,72835.7,105769,24569.7,35104,2761.01,4419.1,30050.1,12618,368.2,406,16298.1,6490,8784.3,3783,3338.56,1583,3123.66,904,207.287,393,1782.11,723,-720.212,227,-1269.97,253,0.0299
1.60268e+06,1.65118e+06,1.01061e+06,908591,1.18702e+06,1.80584e+06,3881.42,7261,41.8344,478,47.8156,350,167.75,350,-131.038,177,688.188,570,2600.3,5071,3632.1,6086,1387.82,2361,1125.85,1593,566.019,1016,628.169,617,160.016,635,442.234,554,-140.27,327,495.095,234,252.527,226,188.721,191,-125.641,187,994.547,485,536.699,272,74.9075,373,176.125,356,764.25,1418,36.45,819,37.9,277,177.525,462,11.725,473,108.325,347,19.775,300,461.325,609,396.925,634,789.375,1302,1623.18,3986,1450.28,3307,1758.38,3868,1045.18,2401,122.955,669.9,652.837,392,839.3,418,308.7,376,560.787,452,823.987,326,1012.55,532,-132.212,219,794.938,453,-44.5375,307,120.925,428,0.0565
1.66598e+06,1.69515e+06,1.03259e+06,804821,951919,1.61807e+06,1324.43,1475,114.331,224,263.794,330,488.847,421,85.9375,254,408.409,344,1631.16,1623,3500.85,3802,1116.6,1403,1112.89,993,593.072,622,148.259,308,178.956,338,15.8469,195,-339.47,330,-671.263,178,-208.019,187,-184.882,277,17.9487,308,-660.161,300,-469.158,237,-1327.38,125,32.975,345,267.975,452,276.125,391,7.45,329,106.6,320,109.825,289,93.15,333,-28.85,265,294.175,390,333.025,535,901.025,958,927.975,1174,645.95,950,905.225,1328,655.85,825,50.3475,655.2,1008.52,349,914.812,391,466.288,390,559.562,296,306.25,422,122.85,207,-966.787,71,256.987,316,823.112,322,-716.537,212,0.0823
1.88959e+06,1.95066e+06,755014,688629,773582,1.13916e+06,6304.93,7262,214.122,382,542.781,490,203.981,258,204.497,320,-14.7812,202,6918.59,7273,17396.5,19356,5999.98,6556,3750.04,4061,2183.19,2173,804.169,955,274.656,392,130.144,498,358.664,531,954.085,429,-113.917,174,240.596,362,-441.352,336,71.0687,538,-323.492,387,-8.0925,462,80.3,319,597.025,933,155.3,374,143.55,335,80.075,362,179.1,334,-26.525,249,98.325,334,241.325,403,626.575,554,842.275,1142,2543.35,3698,1980.05,2898,2369.93,3189,1000.2,1305,198.205,541.1,1192.36,497,-64.925,383,127.05,345,162.05,277,236.775,180,571.2,186,-176.488,195,238.787,370,541.188,317,7.2625,419,0.0827
1.30661e+06,1.47175e+06,638469,472337,606320,1.09865e+06,7110.47,8891,-321.613,104,-223.575,241,-195.456,251,-273.797,150,190.575,342,6843.72,8263,15619.8,19185,4914.39,6569,3536.67,4107,1728.1,1914,570.109,905,304.184,387,317.247,376,-231.155,384,675.205,237,85.5938,341,-347.044,133,321.521,291,838.092,456,-1254.13,95,164.236,333,-56.7,211,726.45,992,294.575,456,-136.7,247,207.625,396,-94.875,338,-61.85,208,-3.625,286,238.7,320,285.375,443,837.45,1092,3100.05,5095,2551.57,3998,2410.95,3806,1094.1,1831,3.4125,616.7,603.925,345,190.05,230,-129.15,302,616.175,533,533.75,186,-659.05,174,-630.875,97,182.962,241,-366.275,240,23.0125,379,0.0877
2.14432e+06,1.8563e+06,1.06651e+06,984877,978618,1.42596e+06,142805,149473,2542.72,2446,879.588,1155,734.525,1029,497.819,737,351.691,623,133327,140450,312785,332558,103608,110080,62907.7,66979,32516.4,34351,11553.3,12834,6352.98,6741,5023.18,5181,665.556,436,602.995,211,727.91,340,406.492,228,-1342.42,267,1167.19,297,-101.26,275,-1198.31,245,265.875,351,5335.08,6976,1022.17,1840,189.2,707,378.2,725,510.175,468,104.2,305,235.05,359,292.925,446,1102.05,1403,10031.2,14132,49693.1,70617,37538.3,53630,37719.1,53684,12349.2,17508,1521.19,2453.5,13045.7,5400,-168.438,314,6916.79,2821,4342.45,1637,2654.75,860,311.15,424,70.175,367,1513.75,691,161.962,381,1406.65,377,0.1035
1.41664e+06,1.40403e+06,776628,657218,771888,1.23233e+06,196872,240447,3135.62,3911,1604.62,2026,1330.45,1565,726.791,1036,265.959,848,188913,230511,461130,564423,154069,187988,93179.4,114804,48310.7,59053,17380,21697,9211.09,11292,7227.55,8627,905.323,291,69.8237,294,127.405,345,929.6,372,94.4125,401,-1342.63,217,-656.634,372,-756.234,331,96.125,296,6790.85,11014,1236.88,2262,708.975,1025,158.1,546,75.9,664,261.725,400,256.175,378,101.2,368,702.275,1301,14116.9,23019,71787.2,118388,53965.5,88838,54438.2,89602,17651.4,29053,2232.28,3603.6,19418.1,8607,-54.1625,269,9793.17,4895,5480.21,2438,2640.4,920,835.975,391,38.5,333,812.525,314,1054.2,658,298.2,374,0.1332
2.05311e+06,1.65622e+06,1.1286e+06,903822,795026,1.33691e+06,1440.42,2874,-1.27188,239,-232.306,238,301.4,326,146.713,295,68.2688,309,1534.4,2905,3436.54,6743,1654.64,2595,610.362,1501,882.853,1067,96.1469,555,263.794,562,-177.994,258,-265.911,385,141.411,187,47.4137,228,-414.481,227,-496.444,206,-435.439,382,242.982,401,-178.969,376,-92.475,171,483.725,592,-69.8,259,39.875,325,172.375,404,42.7,277,396.05,442,-168.95,192,344.425,497,404.4,480,590.95,736,1022.6,1634,921.875,1427,1354.12,2084,904.5,1157,149.905,560,319.025,299,821.1,543,436.625,244,122.325,396,340.637,184,51.45,232,-1064.61,132,907.462,446,1090.07,363,401.712,330,0.1431
1.67792e+06,1.56355e+06,963706,916104,1.05053e+06,1.50688e+06,2452.86,2821,-86.625,219,227.494,507,128.116,369,23.2719,237,163.35,309,2505.35,2683,5290.18,5739,2111.04,2062,1320.07,1397,674.678,888,515.694,440,83.9781,322,160.359,275,506.922,388,-20.335,244,1191.46,408,363.332,293,765.364,324,-372.047,236,199.926,361,11.5162,257,358.625,435,234.125,455,15.575,412,-161.725,209,-102.325,153,-68.775,228,254.25,412,165.325,377,273.15,412,66.7,387,222.25,620,1123.83,1498,1291.28,1440,1155.4,1479,767.8,924,157.762,714,372.837,275,32.6375,231,1092.88,370,-236.95,210,187.512,260,247.188,331,245.438,253,-229.863,349,662.112,515,-120.575,304,0.155
1.98396e+06,2.05398e+06,679236,667739,706837,965234,388602,469473,7300.77,8958,3696.21,4331,2850.17,3344,1974.36,2014,1708.37,1840,393401,476782,1.02425e+06,1.24792e+06,344323,419212,209058,257516,108532,132162,39515.4,48273,20482.2,25283,15987.9,19423,554.232,408,-507.234,243,233.334,236,1052.85,253,454.321,359,837.263,619,-402.342,199,-22.3062,232,149.5,362,12945.5,21368,2825.82,4575,1179.8,1852,718.1,1375,442.9,875,287.725,684,67.875,346,14.85,286,1124.6,2039,25320.2,41331,131028,213982,98967.4,161785,103068,168367,34216.6,56050,4154.59,6904.8,44484.5,20552,809.2,359,23147.6,10746,12199.2,5844,4427.06,2018,2573.46,1178,2210.34,1034,2197.04,828,166.688,457,-476.438,276,0.1588
1.92197e+06,1.91467e+06,844709,703843,877432,1.40666e+06,108907,126916,2428.01,3085,1056.34,1491,884.263,1094,876.734,754,597.678,674,119512,139375,335898,394143,114759,134184,70159.5,82820,36438.1,42634,13321.9,15551,6619.73,8028,5877.47,6385,97.11,452,-263.836,171,-518.128,182,-143.486,243,337.291,380,917.876,370,122.114,377,250.141,356,298.9,419,4448.75,6915,953.725,1593,285.075,679,136.875,563,387.85,477,351.6,416,-30.7,544,400.65,565,662.825,1013,8032.27,12900,41217.6,65516,31399,49608,32444.5,51130,10652.8,17165,1432.03,2202.2,14357.1,6330,-22.925,241,8440.6,3486,3374.44,1898,3448.55,931,1141.26,539,-209.3,361,442.75,412,-429.8,311,-125.475,319,0.1632
1.74429e+06,1.46833e+06,739800,630819,615505,972749,2160.61,2009,298.306,353,-330.103,226,-76.9656,297,-94.9781,186,49.225,270,2040.64,1950,5265.22,5258,2267.34,1897,1480.53,1215,896.5,857,34.2719,309,28.8063,329,217.697,341,-300.667,369,-283.86,237,-23.4475,282,398.089,254,-57.0625,380,-45.3387,357,572.804,374,-434.194,428,76.45,340,175.875,656,181.375,346,-9.1,239,199.375,298,270.425,375,189.025,357,-75.075,306,306.175,332,32.65,355,451,570,827.775,1151,892.675,1013,952.6,1198,627.075,761,82.8625,577.5,1458.36,343,-104.825,221,476.875,356,437.85,290,457.712,256,333.112,292,-481.163,197,779.888,412,-1254.22,104,-879.9,217,0.1709
