"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.85705e+06,1.86772e+06,713461,1.0816e+06,715330,643840,71.4,346,670.491,425,57.7469,222,541.237,427,139.559,304,206.603,271,142.322,306,1056.44,779,5404.3,3720,3365.68,2501,2527.95,1723,891.491,652,869.284,676,319.228,430,-101.571,282,687.24,407,1226.01,364,-889.967,99,-31.3325,288,-415.519,504,648.749,373,-58.4112,328,362.08,452,24414.4,23550,6871.72,6605,2266.76,2401,1559.24,1618,650.64,903,625.4,717,330.08,388,645.88,437,438.6,639,953.24,608,3439.12,3093,24255.8,23358,34135,33158,44102.4,43066,25461,24766,578.462,334,-85.3125,211,-22.05,315,42.875,305,541.45,262,-397.775,159,210.613,239,531.125,255,158.462,436,-186.462,282,0.0101
1.72578e+06,1.83056e+06,392733,725562,519825,353664,-91.375,303,404.122,367,649.188,516,-1.96563,223,427.975,370,188.594,306,432.597,397,751.081,589,2583.52,1734,1716.15,1189,1472.47,940,235.663,364,634.366,575,597.709,488,8.9225,322,474.345,292,471.751,232,699.897,302,-47.8288,287,711.414,542,-496.34,252,-396.325,343,136.12,300,10853.4,10490,2712.6,2872,1159.24,1147,739.48,633,678.24,739,-27.08,505,239.32,519,640.08,448,579.92,692,682.44,713,2568.6,2249,19434.2,18791,26319.1,25315,21631.5,20745,11782.7,11444,-208.775,217,646.8,285,-72.1,206,461.825,347,310.538,265,-55.2125,179,168.875,181,241.238,310,332.237,312,322,416,0.163
1.94883e+06,1.58322e+06,948168,1.43413e+06,691063,615037,239.381,283,1033.33,572,381.013,288,405.238,560,184.344,334,-132.547,261,847.078,379,1789.04,786,8336.59,4370,5586.47,2806,3954.47,2367,2188.06,1208,1388.74,791,958.906,669,-200.964,248,-506.196,225,400.06,288,-185.401,161,486.795,466,-464.489,239,1042.9,335,-9.545,310,506.76,353,39323,27315,10955.8,7432,4352,2843,2575.16,1963,2139.8,1486,1098.2,778,230.72,497,259.56,301,454.28,437,983,550,5101.96,3338,39310.9,27176,56059.8,38523,71909.6,50112,41597.8,28882,94.85,340,657.388,413,25.2,242,871.587,339,567,340,-371.7,185,590.975,403,-218.925,310,298.812,307,593.513,376,0.4962
1.50823e+06,1.53152e+06,787332,1.1504e+06,800865,714802,717.081,592,363.056,233,-112.306,214,141.684,287,-117.619,217,256.222,407,595,513,1348.79,740,1459.77,1043,1248.97,793,1005.87,587,569.766,379,303.928,265,234.812,318,-253.357,241,-248.378,254,789.226,325,624.056,299,-78.7462,291,-690.041,200,-79.0575,197,220.469,407,1.76,235,6059.44,5508,1621.56,1648,737.96,690,646.2,694,342.16,632,25.6,204,-206.92,212,133.28,257,519.72,592,467.92,560,1653.88,1308,7522.24,6526,10059.2,9079,11235.9,10047,6576.48,6013,643.737,370,-208.775,327,140.525,304,75.95,198,24.2375,209,-231.613,240,58.625,214,597.013,397,-2.45,286,727.912,322,0.5452
1.66212e+06,1.69836e+06,616832,958769,793935,696023,100.725,277,28.6875,339,283.316,544,-29.1125,266,220.097,230,-336.866,159,375.966,371,460.381,510,808.031,1164,645.097,790,674.209,650,413.472,577,-73.6312,215,73.6844,217,709.546,390,-392.486,227,218.186,285,-248.274,132,391.552,328,53.95,358,152.616,217,-477.872,418,73.96,268,3187,5110,1317.96,1593,623.84,695,523.16,653,283.64,471,302.4,313,29.72,187,434.92,297,619.88,627,485.8,667,1173.8,1038,3291.32,4865,4279.56,6693,5718.24,9019,3369.68,5241,1077.74,373,281.575,295,-386.312,171,-394.188,116,-561.75,170,501.462,235,-105.963,207,-242.287,301,398.913,326,176.575,552,0.6062
2.14152e+06,2.35573e+06,712504,1.15189e+06,834378,677499,635.109,439,687.65,414,730.788,387,129.625,317,11.9531,202,-75.0125,331,485.084,393,1629.5,1131,8972.23,5933,5804.38,3886,4423.72,2892,1863.2,1427,1211.52,926,1209.28,808,182.185,381,14.94,177,292.056,283,368.831,248,-184.571,250,147.117,366,589.092,380,528.191,427,392.68,435,37534.5,32897,10476.6,9275,3700.16,3366,2676,2468,1988.76,1734,1212.72,1242,403.52,434,449.72,595,782.68,698,866.8,642,5046.48,4430,40586.9,35865,56300.7,50248,69151.5,61818,39984,35253,1787.45,533,-149.8,329,786.1,383,-238.787,212,-74.1125,244,178.325,267,825.037,356,-120.225,308,715.662,449,227.325,477,0.6169
1.63872e+06,1.79933e+06,944425,1.52743e+06,1.29784e+06,1.05196e+06,1294.18,955,8517.16,6206,4428.82,3321,3576.8,2471,2381.75,1787,2153.42,1480,3690.81,2522,16171.7,12328,156507,120533,103744,80672,78176.1,60442,36626.4,28283,20771.4,16318,17015.2,13257,-11.1012,248,478.184,327,-79.3688,141,-398.919,123,480.259,407,554.232,411,206.359,217,1004.4,286,426.56,416,695632,708258,191354,194400,70041.1,71601,47478.7,46425,28792.2,28124,16491.3,16240,5797.28,5689,1755.56,1602,3110.12,2930,3721.12,3800,76268.7,77822,694479,705575,971174,987735,1.27719e+06,1.29838e+06,740405,751812,11213.2,4757,427.875,382,6815.46,2823,3943.62,2073,2825.81,1191,1513.14,638,1337.88,571,1409.54,718,212.1,286,521.763,352,0.6536
1.93644e+06,2.23427e+06,654845,1.00986e+06,788962,675900,642.812,535,-55.7281,225,566.631,524,205.222,458,-147.316,174,191.622,356,799.159,477,1204.18,932,2833.42,2213,2431.21,1643,1490.69,1122,918.159,735,688.872,373,386.75,309,-664.622,220,803.647,324,-426.827,164,-106.551,234,130.829,332,-197.021,274,930.015,337,-267.156,247,354.48,296,13993.9,13829,4071.36,3821,1487.2,1463,1272.4,1398,780.04,557,602.24,582,16.8,223,511.96,537,378.28,395,426.48,423,2375.56,2117,14017,14305,20083,19951,25112.9,24984,14704,14607,499.362,365,707.875,407,477.663,266,172.113,220,51.1,266,1389.85,477,259.7,207,284.987,360,139.212,382,-89.3375,257,0.7959
1.81087e+06,1.75391e+06,537703,923034,616845,475806,672.031,437,144.5,338,474.034,387,437.059,519,183.069,294,287.938,277,687.544,422,1213.27,651,809.041,916,612.638,726,1162.27,691,-95.9969,125,420.006,315,570.244,355,-17.6375,291,301.809,225,-210.197,146,-389.477,235,424.026,242,252.424,406,-468.742,420,-655.596,305,439.72,307,3435.28,5476,1388.52,1697,177,819,668.96,424,168.48,328,212.4,494,104.28,277,317.28,287,1044.44,558,451.32,499,1203.16,970,3504.64,5687,5027.24,8098,5980.32,10014,3692.08,5927,-257.25,176,568.75,423,172.812,298,112.875,201,417.2,222,323.837,187,634.375,285,757.312,313,581,424,190.75,340,0.8097
2.45326e+06,2.09812e+06,877802,1.35848e+06,909924,773427,465.056,316,-5.20625,245,586.022,432,632.028,469,322.681,231,495.763,422,920.709,529,1725.93,931,4712.77,2928,3265.7,1870,2281.67,1533,1514.22,818,362.047,496,497.038,572,-262.073,240,898.994,314,567.616,330,458.679,296,-964.253,137,-221.714,229,414.481,441,-150.438,458,357.24,339,20323.2,16882,5998.2,4865,2317.28,1940,1671.44,1410,1079.52,977,642.2,494,297.44,454,935.36,766,855.76,697,837.16,656,3689.32,2748,21838.1,18154,30514.9,25159,36779.1,31168,21477.4,17936,422.8,329,-317.012,218,279.562,302,398.825,287,625.8,370,394.45,309,857.85,282,690.462,315,-210.787,303,-120.75,268,0.8895
2.31113e+06,2.02487e+06,757544,1.18181e+06,751398,637199,308.763,411,119.584,256,-374.425,248,252.344,336,-85.5844,222,169.256,224,1235.32,539,720.534,511,894.997,832,1052.09,690,202.3,378,257.284,332,635.375,417,-51,353,-333.141,231,431.392,360,1261.5,315,472.062,236,411.473,321,177.724,330,680.807,318,1372.2,491,815.6,563,4433.64,5148,1631,1622,539.92,696,284.6,304,508.52,488,108.12,289,-112.28,272,471.4,386,800.6,488,826.64,587,1658.64,832,3832.84,3980,5147.76,5351,7505.52,9380,4805.88,5482,-535.763,191,-316.137,266,-569.1,149,468.825,260,232.488,261,352.975,289,-47.5125,284,-92.1375,295,611.275,412,-11.8125,383,1.0431
2.05981e+06,2.18221e+06,775011,1.29398e+06,1.00804e+06,798190,146.678,426,935.478,928,881.556,669,476.638,434,10.1469,320,687.969,436,825.031,489,2858.28,1761,15252.8,10975,10427.6,7534,8068.31,5734,3756.73,2632,2303.29,1693,2291.49,1479,434.297,442,518.646,332,286.557,348,629.347,247,-200.341,335,-856.456,425,536.802,301,-402.654,238,117.88,333,79778.7,77941,22505,21725,8183.36,8124,6063.68,5567,3685.52,3537,2493.64,2156,889.84,922,629.36,602,1102,1061,1225.4,1174,11038.3,11191,94274,91673,129999,126748,148777,145447,85199.2,83417,551.337,381,601.912,416,955.675,385,1460.81,514,434,317,1065.05,439,751.975,330,992.162,440,-126,274,597.8,416,1.0505
