"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.08505e+06,1.92172e+06,719660,672895,782091,1.13425e+06,683.581,1068,-73.2875,267,226.153,297,-12.1687,221,232.719,321,384.794,373,759.275,850,718.369,664,23.3062,323,426.8,630,644.703,591,565.675,815,241.278,561,496.409,434,1116.87,329,419.046,300,131.14,273,-353.995,172,744.614,385,900.446,553,521.448,448,1160.24,372,246.575,292,2304.73,3077,655.125,1052,419.575,628,115.4,380,189.25,432,131.175,382,246.325,425,235.725,352,2040.43,2851,9032.83,13203,12097.8,17859,8999.03,13102,9546,13722,3746.53,5508,2326.7,3387,1490.3,510,1445.85,488,2715.47,1129,5858.82,2651,8861.3,3463,6307.61,2730,4915.75,2299,4545.98,2239,2481.24,1103,989.8,725,0.0066
1.78906e+06,1.82631e+06,737632,689120,809105,1.18379e+06,554.95,823,-181.466,240,407.241,406,-97.5906,298,411.159,371,392.666,354,255.784,559,479.291,652,379.706,472,831.394,602,607.441,741,274.416,343,183.047,339,535.838,426,-551.431,284,873.886,264,1427.18,327,-625.716,189,159.879,334,530.37,319,444.672,382,1121.64,360,381.6,461,1305.95,2015,747.15,1049,165.9,506,228.35,369,321.375,577,91.875,424,73.875,348,418.4,578,793,1539,3976.05,6151,5082.2,8008,3818.23,6186,4267.4,6620,1889.35,2991,1294.5,1985,979.562,379,551.775,345,1136.97,615,1588.91,934,2415.7,1267,2165.62,1021,1768.9,904,2329.43,897,1638.35,597,660.712,328,0.0109
1.51838e+06,1.75601e+06,698007,638934,849114,1.2823e+06,18748.9,24706,9727.92,13171,6308.29,8174,5320.91,6518,3429.01,4265,3260.61,4296,11449.2,15409,10351.4,13636,3922.22,5551,8806.5,11651,18990,25072,26010.7,34628,18436.2,24926,17635,23792,10844.2,4732,11884.8,4843,9247.65,4224,7401.52,3181,4664.08,2214,4346.29,1704,3353.3,1384,1264.3,590,179.725,428,48897.8,88829,20511.8,37420,9322.45,17086,7667.33,13390,5058.9,9103,3451.98,5709,1199.43,2362,2051.05,3559,47144.4,85993,240373,439294,320670,583011,233897,425382,234564,426234,87372.3,158842,53365.9,97195,19673.2,9867,36835.2,18641,104537,53541,271217,138071,384098,198693,297668,151511,250904,127037,257038,132515,108576,55438,71156.8,36217,0.0171
1.44526e+06,1.77452e+06,331850,337541,452157,605393,6581.99,8956,3167.93,4310,2264.52,2797,967.416,1745,1240.83,1530,1250.7,1570,4071.48,5459,3847.66,4992,1691.15,2236,3568.06,4377,6326.75,8503,8637.96,11822,6361.58,8645,6381.48,8493,4613.35,1771,4686.7,1826,2917.86,1506,2483.15,923,2151.36,1137,982.305,633,1341.07,650,636.506,357,309.35,368,14242.5,26820,5724.2,10793,2710.85,4998,2046.3,3633,1329.25,2486,692.1,1504,435.3,583,746.075,1288,14413.1,26628,72619,136771,96929.4,181264,70778.5,132215,71196.1,132651,26291.5,49518,16068.7,29619,8695.75,4554,13624.1,7065,40054,21247,102397,53425,142904,75280,110614,57703,94402.6,48711,95647.6,50355,40688.6,21155,27262,13855,0.0471
1.78087e+06,1.85677e+06,732137,678526,777655,1.155e+06,1665.92,2067,636.006,1108,711.425,702,818.194,598,404.284,474,310.991,440,1009.35,1341,1394.08,1268,666.119,749,891.275,1139,1795.58,2093,2355.62,3014,1639.48,2051,1459.56,1866,1589.14,644,1091.55,562,1717.37,563,906.464,372,1365.04,337,74.9075,318,-99.4962,258,781.134,287,92.625,334,4245.65,6667,1686.88,2658,974.95,1465,642.6,1137,358.625,646,232.475,619,98.3,413,169.025,535,3838.2,5985,18884.5,30805,25227.1,41090,18253.4,29852,18743.8,30184,7097.35,11728,4374.98,6858,2054.41,782,2506.88,1390,8656.2,4284,22242.8,11055,31939.2,15512,24168.5,11824,20875,10087,21508.8,10467,8908.99,4479,5843.51,3050,0.0622
1.784e+06,1.71035e+06,639531,630841,695566,949964,629.819,1061,236.741,319,-208.312,205,-26.7781,244,173.766,305,227.769,252,397.203,539,927.988,832,467.156,557,774.572,556,589.325,562,921.353,838,685.266,639,480.838,551,255.329,314,-279.606,187,-216.526,181,1078.07,354,555.996,453,-737.559,483,839.649,428,-1036.67,232,135.9,367,1903.72,2579,916.3,1111,379.375,575,229.5,359,14.55,431,25.9,248,150.525,393,185.975,443,1775.68,2600,8074.23,11764,10741.9,15578,8111.8,11577,8463.7,11910,3390.95,4648,2180.75,3147,193.287,196,1057.26,371,2749.51,1166,4819.15,2067,6255.46,2537,4423.12,1939,4425.92,1723,3954.47,1645,1161.74,921,1353.45,726,0.0651
1.93259e+06,2.13712e+06,543025,530620,636566,868786,1362.11,1403,677.153,525,291.363,549,-331.753,374,232.788,402,705.925,528,1057.51,1131,1133.1,1142,882.028,576,328.075,590,477.984,993,1052.01,1392,927.438,1150,949.541,961,1362.34,550,730.504,289,474.034,308,146.184,280,933.957,375,460.131,374,-248.585,293,-260.724,551,-61,225,2644.23,4411,1200.03,1819,600.9,797,265.225,766,381.1,624,74.575,245,382.2,458,433.075,585,3195.18,4714,13489.3,22711,17905.7,30222,13239.4,22395,13508.4,22439,5378.85,8381,3260,5400,275.188,302,1027.86,917,3201.97,1966,10704.6,5056,13736.5,7045,11499.5,5454,8810.9,4283,9745.75,4833,4520.34,1867,2982.88,1473,0.0734
2.26925e+06,2.14877e+06,1.06965e+06,1.07717e+06,1.40394e+06,1.85722e+06,2155.76,2552,445.534,666,901.003,650,758.794,551,726.481,441,281.909,409,1524.63,1917,1403.77,2163,1046.99,1318,897.909,1448,1168.58,1645,1268.68,2118,1113.3,1300,1902.24,1539,1702.43,782,798.564,243,386.987,336,394.25,362,1473.56,506,1036.98,437,-1132.74,325,-1112.93,316,400.6,625,5839.05,8648,1951.1,3303,1062.12,1639,788.4,1151,270.45,1026,290.525,727,514.7,354,410.325,959,5168.65,8448,26051,40370,35070.9,53733,25786.3,39505,26293.7,40575,10561.1,15852,6156.4,9939,1085,497,1536.59,1095,5520.02,2734,14326.6,6264,21791.7,9101,17124.2,7303,14574.4,6112,14617.7,5987,4747.31,2651,4234.82,1938,0.1202
1.6193e+06,1.80637e+06,577855,583076,707442,963931,825.859,1398,-55.3781,339,179.059,297,172.838,474,50.6344,258,13.4406,254,949.334,1071,776.978,875,445.981,684,177.066,347,22.6875,390,234.988,395,-71.3969,223,315.597,440,769.514,464,111.116,195,6.225,166,226.071,368,743.161,534,-675.931,288,229.806,258,160.605,225,11.55,311,3267.12,6207,898.275,1848,443.4,625,508.8,859,70.8,476,318.875,438,233.05,368,329.325,491,3812.38,7672,15840.1,33669,21224.7,43520,15204.5,31434,15523.9,32225,6257.7,12620,3563.68,7274,577.325,300,774.987,351,989.362,390,810.862,604,1418.38,596,830.812,398,422.362,303,1114.22,571,832.388,493,799.225,434,0.2244
2.33594e+06,2.07484e+06,971375,972052,967254,1.3237e+06,1912.45,1958,362.553,561,559.625,549,367.847,470,419.1,394,188.788,448,1534.88,1357,1053.11,1201,930.222,731,752.056,773,1330.45,1250,1702.18,1933,1240.46,1276,1281.78,1477,-729.777,427,1285.26,405,308.034,573,688.9,324,241.219,275,1215.22,388,-456.292,277,-252.112,317,-66.95,252,4568.95,6167,1773.1,2430,888.7,1154,524.75,969,285.05,702,320.175,526,211,335,488.05,667,4407.23,6037,20823.8,29638,27515,39238,20392.3,28782,21052.6,29778,8201.12,11655,5057.5,7132,297.413,509,2197.39,1046,5903.71,2483,14311.3,5811,20650.2,8723,16962.7,6741,13779.6,5428,15201.6,6087,5571.04,2561,4707.85,1656,0.2436
