"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.0495e+06,2.08734e+06,730761,789968,844239,1.08765e+06,703482,778795,1909.29,2001,914.925,1200,624.422,839,637.45,692,549.244,579,795741,879487,500629,554883,118040,130706,58278.3,64616,31635.8,34596,9216.9,10431,5113.38,5526,3830.58,4149,21.6838,377,429.836,383,880.734,244,441.975,249,-334.801,322,-226.382,348,-348.911,225,-276.909,267,53.825,209,8867.88,12773,2069.53,2816,415.775,900,443.875,776,405.875,782,272.275,452,211.525,386,191.275,374,630.975,976,10798,16273,78945.6,117493,87580.9,130401,76064.5,113090,23615.3,34966,11865.7,17667,257.337,218,-967.312,172,602.087,359,582.05,270,800.45,349,1251.25,297,955.15,375,102.2,229,724.237,338,1211.44,508,0.0034
2.21218e+06,2.11091e+06,718443,892872,928979,1.03322e+06,826093,870003,2258.71,2040,1147.06,1247,939.641,1182,786.088,588,783.028,714,913833,962288,575951,606845,135842,143186,66286.8,70196,35929,37841,10976.2,11213,5987.23,6313,4321.25,4493,488.351,272,389.996,372,-220.78,282,714.526,318,551.639,324,369.661,422,1108.78,463,-1019.55,235,157.325,360,8849.62,12843,1893.2,2716,492.275,701,461.975,899,-6.875,307,377.2,371,-129.025,200,19.75,326,661.575,1062,10929,15943,81612.6,115933,93465,132611,80116.8,113557,24712.2,35097,12273.4,17281,107.45,367,-55.0375,317,-562.625,177,267.837,237,254.1,261,959,335,571.112,283,392.262,333,669.462,379,-259.35,225,0.0124
1.60133e+06,1.35959e+06,870654,895266,979862,1.32477e+06,7857.09,7498,4.77813,227,-389.95,249,260.391,346,7.04688,254,233.681,364,8763.87,8092,5678.89,5349,1444.88,1404,943.938,997,586.541,548,263.966,431,493.144,429,149.772,287,370.076,327,-631.215,213,-342.997,108,329.925,346,565.852,408,-516.779,254,377.027,433,181.77,349,-1.275,288,639.05,717,190.675,455,-29.2,166,22.675,273,212.875,300,-307.825,178,146.875,271,27.85,233,222.125,426,469.075,572,1321.85,1606,1020.53,1680,1421.05,1734,949.85,1068,448.025,981,308.612,289,613.9,412,-297.237,204,644.787,366,717.938,296,93.45,157,309.4,232,336.438,249,468.387,314,906.938,321,0.0157
1.55824e+06,1.43935e+06,578845,694277,632141,732498,124124,125227,118.869,370,365.062,289,393.25,355,252.863,383,100.856,488,138327,139462,87671.9,88568,20706.7,20808,10325.2,10195,5503.09,5521,1775.26,1864,1151.8,1096,537.35,767,-831.556,158,-177.62,227,-10.4788,206,-13.28,185,1312.65,435,155.21,380,-298.281,210,-259.582,328,-15.45,210,1482.03,1855,482.775,486,269.85,290,-219.775,377,0.15,504,64.225,370,111.05,310,92.475,236,91.725,417,1728.88,2211,11231.9,15219,12420.6,16854,10864.7,15119,3368.05,4699,1700.88,2415,-855.138,105,-107.8,248,-322,180,367.5,299,0.175,302,454.825,217,661.237,291,430.675,270,-413.087,281,433.212,308,0.0221
1.5647e+06,1.64461e+06,603403,589212,684927,946055,9049.05,10036,-233.234,144,98.2781,235,189.922,413,54.0719,238,-137.019,123,10043.2,11251,6427.78,7104,1769.04,1896,982.438,1080,532.744,555,38.1906,238,216.081,356,67.5469,263,-486.691,283,-1149.03,217,313.947,283,-210.924,155,73.3512,310,-315.607,263,959.48,373,-639.93,485,33.6,282,563.2,639,145.775,309,230.475,563,-119.35,274,149.375,413,78.95,212,284.225,324,138.275,347,251.85,391,314.5,633,1293.55,1938,928.1,1659,1416.22,1868,754.875,957,477.125,764,-950.95,133,616.175,409,-396.025,332,752.85,299,550.812,186,296.625,199,357.438,237,542.587,312,-594.3,290,930.562,312,0.0241
2.06208e+06,2.17107e+06,758432,774083,841234,1.07569e+06,60285.3,61609,31.5906,231,20.1094,261,-158.125,200,213.538,300,201.609,347,66995.5,68260,42817.9,43416,10549.8,10502,5098.12,5044,2663.38,2739,1161.98,914,756.938,666,417.622,630,-165.274,325,865.794,358,390.93,313,-1303.1,113,206.048,337,-384.705,306,-458.679,429,687.759,365,55.65,327,1127.65,1347,404.7,534,140.175,301,58.7,372,-7.15,296,-21.4,217,-162.5,224,231.575,377,148.875,311,1227.05,1598,7545.02,10355,7903.27,10543,7159.58,9769,2601.95,3358,1117.47,1697,921.9,295,319.2,406,230.562,275,-76.125,269,251.912,244,-111.037,222,-625.188,120,-287.262,245,32.55,411,156.712,294,0.0338
2.29539e+06,2.06374e+06,799676,804780,825374,1.11842e+06,64846.8,61771,349.559,402,251.041,424,403.906,450,197.003,313,230.381,287,73429.7,70378,46743,44485,11675.7,10906,5618.46,5482,3274.08,2960,1062.26,1006,711.013,564,746.213,544,721.685,391,309.797,337,430.666,257,-572.596,212,-831.037,331,993.925,391,-90.5737,385,-599.986,325,181.45,271,1212.58,1468,509.8,450,101.375,343,58.075,381,162.875,342,-0.45,269,76.075,276,466.275,535,259.25,579,1075.33,1553,7049.15,9151,7887.52,9983,7264.93,9080,2805.4,3227,1228.35,1867,307.825,206,-435.837,346,882.087,317,219.188,347,226.712,254,710.325,348,-898.275,139,-483.087,229,110.162,293,260.663,319,0.0343
1.66882e+06,1.75684e+06,528911,592340,687727,843379,698724,761373,1325.19,1592,813.141,964,903.925,919,689.562,627,601.288,444,787216,856139,495540,539934,116945,126592,57000.2,62613,30752,33322,9203.15,10055,4966.29,5269,3824.22,4066,-92.0262,323,-419.15,131,-956.99,142,-736.936,180,-202.727,283,-445.295,260,387.714,300,-472.27,353,-51.4,247,8313.7,11738,1676.72,2433,812.7,1034,622.6,896,-9.25,412,-97.05,300,3.6,227,63.325,374,726.025,1003,10116.3,14744,73009.1,107174,82182.3,120911,71015.6,104477,21949.8,32503,10902.2,16066,623.175,415,184.1,407,963.2,392,-412.913,182,26.775,212,-137.025,215,714.263,354,-10.325,224,349.3,281,378.175,417,0.0383
1.97911e+06,1.95472e+06,773619,768513,840077,1.13732e+06,7625.61,7715,-293.081,121,-97.0062,201,197.45,351,-77.2063,286,-40.7344,276,8345.91,8670,5641.76,5628,1661.89,1604,1022.52,1042,544.741,608,450.312,397,528.825,387,34.6156,222,1073.71,372,-135.29,193,-714.111,122,-612.54,120,1138.86,586,271.929,489,-102.505,224,837.159,365,-37.25,258,460,510,167.8,242,128.85,322,410.675,467,-28.975,159,95.725,294,-7.675,340,514.925,497,397.75,435,463.775,507,1496.9,1954,1328.9,1841,1723.53,2158,737.25,935,507.9,659,852.513,318,292.775,266,406.175,253,1148.7,280,214.9,304,508.375,205,-251.65,239,-249.637,296,498.312,275,1155.96,405,0.0517
1.67778e+06,1.68322e+06,1.03366e+06,970928,1.08869e+06,1.58389e+06,6875.38,6913,-235.675,141,165.344,306,27.6031,327,1.99375,253,-302.363,84,7276.91,7357,5078.56,5210,1387.55,1404,596.784,722,414.734,444,157.781,332,77.7219,319,-43.6562,264,202.727,333,483.267,313,-610.258,191,75.4262,209,191.522,314,373.085,307,231.362,319,239.455,301,-100.625,186,382.725,610,95.9,360,151.775,296,44.5,270,211,506,-211.675,92,-82.2,439,408.275,527,203.525,422,499.975,656,1271.93,1556,1371.33,1739,1456.33,1899,537.375,732,481.525,923,298.112,245,461.737,475,-323.05,207,279.038,256,505.663,231,620.725,283,-184.012,191,50.4,260,925.925,470,383.337,303,0.0546
