"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.43795e+06,1.98929e+06,793049,827803,891906,1.17009e+06,760.169,1013,128.803,297,216.734,323,-155.547,323,-452.066,280,-210.066,209,830.775,766,1124.61,1201,2111.93,2357,1565.58,1617,1191.2,1179,578.497,606,493.522,375,199.788,405,819.729,346,381.904,204,-229.391,226,-554.959,163,370.284,391,-157.908,246,-429.836,272,817.861,446,-294.9,117,1473.8,2379,301.3,605,267.525,407,380.325,518,252.75,489,-137.7,157,-67.325,235,428.525,710,1896.18,2616,7684.95,11229,10147.2,15126,7780.05,11012,7811.52,11130,3518.7,4698,1997.53,2824,24567.6,10131,485.8,390,12886.4,5002,8774.67,3801,3006.32,1559,1377.95,861,2254.7,868,1370.86,765,263.725,345,415.188,368,0
1.40245e+06,1.63645e+06,866815,890835,1.18077e+06,1.54488e+06,15300.6,17660,3283.6,3613,2044.59,2026,815.547,1326,765.394,873,199.306,705,9181.73,10673,20617.7,23901,68664.8,79523,43313,50195,33773.3,39192,14221.2,16572,8457.97,9658,6672.05,8114,254.499,397,350.779,315,-54.5725,250,-737.662,193,1478.33,449,393.109,374,908.746,529,158.738,362,-25.35,401,26166.9,40743,6652,10478,2414.75,3682,1709.08,2887,1314.28,2042,743.05,1118,144.325,310,1368.35,2148,30509.7,48123,154810,244810,205881,323745,150219,235596,150304,236653,57686.1,91105,33603.8,53194,908206,401798,4418.4,2492,438667,197188,331900,147559,129660,58242,81397.2,36336,57484.3,25476,49547.2,22030,18803.9,8307,10763.5,4741,0.0323
1.75176e+06,1.57908e+06,719290,737648,786124,1.05452e+06,1888.12,2000,-7.15,455,336.669,397,-281.462,203,232.066,363,81.7438,324,1068,1194,2093.78,2255,5433.07,6019,3288.18,3980,2777.36,3091,1392.19,1410,544.913,594,753.775,696,-368.416,318,680.807,290,695.955,408,-1540.69,162,1364.52,332,-368.209,265,328.991,341,399.23,374,82.45,261,2165.43,3495,715.825,1057,348.025,467,266.375,491,81.975,519,80.575,259,-113.6,210,193.675,551,2172.25,3576,10623.7,16270,14110.7,21769,10426.3,16231,10829.7,16551,4194.35,6592,2724.05,4270,66119.8,28683,405.3,361,32285.3,14143,23594,10514,9717.31,4269,6666.89,2804,4022.38,1818,4159.31,1566,470.4,499,991.2,570,0.037
1.5936e+06,1.60313e+06,651234,645405,739020,1.0179e+06,3625.46,3685,683.65,659,519.956,639,70.6063,387,217.559,410,19.4906,272,2160.33,2278,4100.04,4889,13457.3,15152,8751.08,9686,6967.92,7475,2987.02,2985,1689.43,1669,1100.07,1528,542.301,298,49.1775,232,311.872,302,-647.919,228,980.022,510,140.685,317,-566.06,359,355.655,373,62.725,235,4327.4,6383,815.85,1497,440.825,879,287.475,445,206.9,550,-17.675,320,426.35,363,562.225,474,5078.12,7319,24699.3,37551,33019.3,49776,23900.7,36140,24307.4,36554,9322.38,14056,5559.68,8386,174137,73784,1051.75,489,84070.6,35596,63640.6,26885,24733.1,10525,15558.6,6653,11607.9,4492,8244.08,3805,2811.38,1496,1624.26,901,0.0409
2.01553e+06,2.05917e+06,902704,883562,1.0009e+06,1.35728e+06,3997.33,4030,948.509,1047,117.769,642,348.631,666,585.2,472,411.056,447,2506.28,2551,6263.74,6265,18748.3,19976,11809.4,12603,9181.05,9625,4067.49,4063,2224.96,2447,1765.23,1755,1231.1,328,26.3525,386,164.444,221,-73.1437,215,-267.467,309,915.282,342,-113.71,177,597.807,414,278.5,377,5444.25,7563,1586.78,2125,526.225,784,250.425,635,6.525,553,477.4,512,20.55,390,336.975,663,6410.25,8887,30933.3,44273,41187.1,58529,30016,42860,30456.1,43193,11771.9,16753,6871.25,9964,243881,98824,1022.52,742,117539,48203,88700.1,36125,35259.3,14277,21414.2,8836,15046.9,6268,12162.1,5223,3671.85,2186,3544.27,1352,0.0543
2.38341e+06,2.33926e+06,740135,825330,918547,1.09915e+06,3124.86,3151,545.6,689,211.613,371,206.147,396,278.85,440,-289.712,203,1732.47,1862,3954.88,3998,11107.6,11275,6526.09,6961,5657.92,5747,2433.54,2280,986.838,1232,1140.18,1282,275.871,239,345.384,383,1493.07,395,71.795,179,342.894,369,601.75,270,228.354,211,163.302,539,291.325,387,3913.28,5353,1209.2,1623,186.2,477,556.375,862,184.425,350,67.725,301,338.2,446,483.25,540,4318.7,6091,21498.8,29993,28395.5,39411,20570.7,29056,20954.7,29399,8143.45,11191,4705.83,6482,143912,57201,987.438,440,70156.2,28003,52150.7,21093,20320.5,8145,13954.2,5345,8080.36,3343,7741.48,3182,2892.75,1150,1279.25,713,0.0606
1.55334e+06,1.45297e+06,871780,915640,1.07729e+06,1.31544e+06,422.125,478,68.8187,381,246.709,428,495.722,438,353.375,472,-64.7281,373,684.131,780,861.953,1187,1607.38,3440,970.372,2275,885.569,2057,916.472,1234,559.419,985,448.216,760,345.799,277,740.879,239,135.705,210,-140.685,315,131.762,309,662.029,574,1332.46,616,-346.11,425,178.15,315,918.225,2564,456.8,1049,34.3,624,162.325,566,199.775,417,379.475,507,10.85,331,391.475,727,689.625,1418,883.8,1829,1286.22,2649,1057.18,2468,1350.6,3488,1274.47,3191,868.25,1975,19175.2,15395,-81.375,225,13194.1,10075,9054.24,7216,5172.12,4213,3312.75,2446,3523.36,2014,2736.12,2085,779.888,949,592.9,487,0.0616
2.24425e+06,1.94757e+06,1.13864e+06,1.0602e+06,1.05306e+06,1.50357e+06,2141.8,2015,30.9375,540,-177.959,372,401.706,516,-155.856,300,16.7406,279,1181.16,1262,2812.22,2488,7824.47,7298,4532.48,4451,3750.31,3491,1751.34,1654,989.691,1107,804.031,741,261.658,331,867.765,283,702.284,260,771.485,323,544.688,332,-238.21,323,181.77,368,27.1825,433,-27.3,394,2450.15,3072,780.2,999,270.225,394,280.9,414,374.15,596,105.55,283,243.55,328,509.9,694,2504.7,3228,11821.2,15332,15950.4,20204,11672,15083,12299.3,15524,4914.3,6266,3117.6,3780,94253.3,34466,1218.44,550,45726.3,16653,34346.3,12491,14048.8,5035,8648.76,3142,6144.34,2264,5794.6,1922,2975.44,1020,198.712,609,0.0756
1.61619e+06,1.41079e+06,709039,701925,654455,880894,948.716,817,98.9656,398,531.781,375,-306.934,146,457.325,471,92.1594,302,404.353,676,1667.36,1262,3383.77,3117,1908.43,2063,1828.65,1587,966.866,786,640.578,515,408.581,427,856.041,430,-331.689,204,-100.43,221,966.431,309,-1383.61,250,-338.744,266,30.8137,322,13.7987,373,49,280,1324.25,1497,292.875,583,32.775,412,42.5,350,106.75,292,-116.875,202,179,375,254.1,416,1269.05,1817,5831.05,7817,8138.65,10607,5677.68,7791,6159.85,7955,2474.88,3263,1605.33,1929,37542.1,14976,1398.34,489,18237.7,7139,13023.8,5532,6322.05,2216,3733.19,1270,2147.95,941,2947.88,1168,909.825,545,288.225,274,0.0783
1.15011e+06,1.29761e+06,478220,534342,781676,912516,2104.37,2712,557.838,836,282.013,565,303.909,555,456.569,386,284.281,242,986.253,1731,3276.35,4363,10781.9,14345,6930.38,9126,5310.7,6928,2226.98,3201,1222.62,1791,1090.07,1425,-922.545,180,-280.747,365,342.997,251,304.61,355,-424.96,191,-428.902,269,513.562,253,228.665,299,2.3,183,3105.48,5295,762.225,1306,172.925,530,324.425,603,120.65,305,35.35,315,257.55,387,377.6,465,3630.28,6315,17638,31277,23760.4,42226,17071.8,30524,17409.2,30758,7065.25,12168,4056.25,6876,146053,72426,1308.3,508,71425.5,35591,53061.8,26300,20328.8,10577,13073.1,6657,8375.06,4329,8715.26,3885,2522.8,1340,1772.84,1187,0.0815
