"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.44895e+06,1.44987e+06,875038,1.32795e+06,925649,765211,12428.3,7797,101.628,274,-56.6844,298,-348.288,169,265.253,376,-116.45,160,13980.4,8777,9606.01,5986,1946.93,1505,1635.08,1042,1021.01,608,124.206,207,327.994,297,372.3,344,113.814,304,436.684,249,-146.287,272,-607.249,177,470.091,536,-408.568,205,494.68,309,-106.759,297,146.88,212,622.12,464,123.16,292,17,279,294.44,384,0.6,288,356.12,304,-206.8,395,30.56,198,533.24,468,1109.16,782,2825.88,2068,2205.04,1809,2516.24,2218,1284.84,1132,698.8,747,-425.425,146,-368.375,238,147.35,269,322.875,271,535.85,298,-858.462,60,14.6125,205,307.387,368,405.913,388,-772.888,200,0.1048
2.13406e+06,2.08493e+06,796464,1.22113e+06,866690,742589,12297.2,14823,260.047,460,91.0563,271,88.4,186,103.966,339,90.2063,348,12691.3,15474,8755.58,9949,2211.65,2648,1298.8,1275,1263.37,760,553.191,391,388.609,436,88.3469,237,1007.62,368,-820.247,103,92.96,167,-188.099,187,-439.381,401,-233.438,321,-9.3375,383,163.51,380,128.88,301,777.28,759,97.88,321,454.4,385,-179.24,164,230.16,388,128.04,311,120.16,306,182.6,382,1137.2,851,871.68,861,2963.88,4005,2914.32,3600,3313.32,3682,1826.6,1491,946.8,800,-629.737,113,451.85,425,440.387,303,258.737,256,345.712,269,372.925,203,-148.4,165,210.7,308,70.7,343,110.25,259,0.187
1.85271e+06,1.73849e+06,968071,1.42716e+06,804146,737479,550519,339099,1314.1,944,1226.97,753,810.794,578,340.106,246,318.591,377,610676,375037,387395,238112,92643.9,56874,45617.5,27912,24843,15284,7860.85,4772,4030.97,2698,3315.74,2084,849.401,419,-68.89,229,1006.17,322,84.245,225,577.784,400,-17.015,527,-1302.58,181,-149.089,268,-114.72,137,8867.68,7151,2180.44,1549,619.8,752,726.64,593,391.16,551,695.12,485,-203.84,204,448.84,441,1221.2,851,15357.1,12549,88541.1,71506,80292.4,64554,73011.9,59162,23197,18406,11617,9144,968.013,280,262.675,286,441,358,566.825,263,-15.575,170,221.287,210,628.688,304,925.925,613,-147.35,344,829.5,597,0.4045
1.64347e+06,1.67641e+06,774869,1.3232e+06,951383,730192,648980,471770,1516.08,1286,1070.15,672,824.925,593,207.188,370,343.347,433,702359,508760,446821,324435,105746,76745,52368,38318,28620.7,20732,8512.8,6278,4912.58,3521,3607.03,2835,194.635,457,-325.775,219,590.753,300,8.9225,244,996.83,542,-115.37,287,459.716,248,39.84,343,191.44,314,11341.6,10585,2511.48,2460,934.4,886,854.56,801,530.12,502,-226.88,345,-258.48,254,722.6,432,1353.16,1230,20960.9,20310,116426,112422,101476,97624,92978.9,89150,29100.9,28007,14805,14078,-14.7875,268,-32.2875,257,-203.613,243,1039.59,343,528.412,265,410.55,241,-395.413,268,123.987,228,-375.637,418,-270.2,295,0.4282
2.16763e+06,1.91499e+06,1.10996e+06,1.62963e+06,898461,855702,95927.9,56465,656.306,364,-54.6656,278,458.628,393,93.3938,338,174.622,210,105072,61470,66736.5,39336,16750.2,9655,8102.25,4946,4771.85,2851,1527.03,890,1161.84,584,722.553,522,891.939,413,6.8475,209,-106.24,215,208.952,218,613.578,380,1471.17,532,-178.035,356,542.301,362,130.92,368,2664.64,1748,785.72,534,520.96,520,22.28,219,249.72,530,93.52,325,37.68,212,910.84,666,931.52,820,3604.48,2419,16575.5,12811,15274.9,11482,14907.9,11172,5116.88,3761,2900.4,2085,60.375,198,-104.387,202,161.35,282,200.375,241,903.263,290,-532.7,134,227.762,210,765.888,474,511.35,397,41.2125,300,0.4343
1.17849e+06,1.24879e+06,731092,1.19543e+06,882065,678086,215583,136905,713.15,561,624.803,455,356.788,305,228.969,356,180.572,348,238413,151287,151107,95817,35562.2,22418,17590.9,11362,9631.67,6041,2511.11,1895,1759.39,1240,1261.08,854,1.0375,227,198.266,296,1407.16,340,110.805,228,-434.09,240,118.275,460,-403.069,314,-275.767,300,490.2,399,3292.4,2777,1273.56,846,312.52,316,241.96,254,518.08,430,197.28,330,11.28,420,235.12,348,623.16,487,5559.04,4588,32049.1,26156,28381.1,23380,26574.4,21160,8658.32,6742,4433.88,3728,180.688,291,-593.513,203,448,320,-277.725,120,-74.025,167,576.1,275,1025.76,480,53.55,423,255.062,236,121.362,228,0.4776
1.507e+06,1.70195e+06,624420,939527,717325,615661,4867.37,3597,6.32188,250,52.7,357,355.513,319,268.175,255,-160.384,277,5744.73,4420,3340.18,3031,1137.83,1092,597.656,597,741.519,461,677.344,408,252.397,228,305.363,272,325.879,386,138.61,190,7.2625,301,497.689,293,-267.156,336,-383.045,349,-277.012,285,173.677,445,-9.8,223,459.44,541,234.08,244,43.72,305,-257.56,272,-102,266,-154.68,246,134.12,406,247.8,271,279.36,390,864.76,593,1640.44,1579,1178.44,1148,1394.52,1322,643.56,730,458.64,490,-188.212,190,374.85,384,102.287,321,-934.5,154,3.675,241,97.3875,165,647.237,393,1092.88,347,-555.712,204,-506.975,217,0.5934
2.25397e+06,2.23675e+06,806471,1.2646e+06,838855,702183,33662.8,22605,454.75,272,90.1531,472,486.731,358,500.066,358,451.297,279,37154,25110,24298.2,16262,5802.9,4007,2595.32,2037,1726.35,1327,1253.43,627,285.441,339,249.475,345,104.787,224,536.491,271,444.672,261,404.106,244,-211.235,241,418.32,330,434.712,279,-981.06,259,26.2,340,1072.36,1208,682.6,655,336.12,328,-16.84,417,101.04,490,32.8,250,83.88,367,333.52,414,934.24,604,1873.52,1484,6512.08,5346,5525.08,4892,5356.72,4630,2229.24,2086,1494.36,1283,1378.65,494,-1113.26,179,150.587,339,831.688,432,584.938,259,138.775,320,-13.9125,203,2.0125,465,465.15,448,-166.95,354,0.6045
1.42471e+06,1.73984e+06,642690,1.12274e+06,828406,626222,78264,63298,622.891,438,191.091,340,259.675,413,531.463,386,-376.55,141,85275.3,69055,54739.8,44135,12771.5,10522,7048.47,5564,3888.38,2889,1463.65,1013,567.003,542,363.269,335,-135.394,268,-7.15875,209,-51.6675,264,325.671,278,-574.671,303,163.51,405,227.109,281,102.713,311,235.76,297,1568.64,1711,187.28,484,372.8,367,-46.72,206,78,364,174.48,484,286,401,420.84,353,267.28,460,2684.2,2440,11908.2,12298,10954.8,11520,10268.5,10506,3636.28,3601,2311.32,2038,709.712,321,-191.275,325,793.1,346,-19.5125,196,112.088,205,289.975,179,634.638,256,1004.24,357,-512.75,173,794.675,445,0.6175
1.58205e+06,1.82856e+06,521448,849080,725212,583157,3397.24,2907,156.134,257,74.1094,352,108.588,503,-66.7781,273,79.6875,310,3916.43,3230,2893.72,2246,644.459,692,693.653,515,171.594,307,750.869,407,499.747,289,185.459,384,469.365,439,677.384,298,126.056,278,-17.3263,305,316.645,286,59.4487,499,162.057,312,259.167,382,5.8,206,412.2,616,373.64,335,228.64,263,248.64,441,176.08,278,-84.24,204,236.8,396,231.92,250,278.48,422,879.32,666,1035.2,1190,1082,1244,1107.84,1087,745.84,809,689.8,552,-2.8875,224,-240.8,346,425.512,458,-115.588,146,564.812,351,-99.4875,259,138.162,190,746.112,458,94.5875,468,320.512,436,0.6572
