"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.20787e+06,2.06194e+06,926034,868278,889023,1.25238e+06,16874.5,16863,1749.58,1725,932.456,1059,924.275,1105,725.209,799,111.341,269,10810.7,10345,9345.81,9108,10389.4,10049,9542.29,9688,8683.92,8747,6144.22,6150,3778.29,3880,3132.56,3246,-209.264,274,599.26,284,-148.881,240,-304.506,267,-99.7038,388,-447.266,328,250.245,346,-553.091,261,89.6,359,3330.15,4452,1601,2108,505.675,720,604.5,876,292.375,602,265.225,355,10.175,325,411.375,559,292.65,558,1809.05,2349,7278.12,9716,5770.43,7569,6129.9,7623,4284.25,5413,3295.75,4233,5758.46,2347,160.387,248,6001.1,2225,5618.29,2180,3614.54,1422,3180.36,1011,2004.54,796,1946.17,783,104.387,388,157.238,237,0.0092
1.36357e+06,1.70381e+06,328721,372605,515037,624956,86284.1,121640,13923.7,19947,8458.14,11427,6237.52,8228,3624.12,4950,3662.52,4708,54726.4,76687,54865.7,77094,88915.2,124752,83980,119133,77275.8,108603,52288.6,74196,33262.9,47112,29135.9,41028,178.865,235,104.891,203,239.144,251,-589.3,172,530.162,282,375.471,291,-561.495,265,-10.0638,389,59.1,212,22887.9,44033,9901.85,18688,4216.45,8048,2932.88,5642,1944.28,3737,1178.12,2227,570.1,1118,128.45,334,409.9,846,6020.3,11371,30555.2,58097,22897,43652,24005.1,45718,25018.3,47416,20429.5,38528,54062.8,29038,1588.47,1081,48926.1,26778,45829,24778,30442,16583,21314.1,11041,15153,8071,14565.7,7650,5384.84,2876,3257.01,1717,0.0212
1.98127e+06,2.03304e+06,976865,1.19545e+06,1.51659e+06,1.65595e+06,160040,186897,34187.1,39614,20061.2,22652,14833,16757,9507.95,10628,8306.03,9162,101685,118604,108792,126909,206684,239884,197153,231200,183973,214145,126087,147334,79691.8,93328,69335.4,80771,-264.666,308,214.97,278,939.041,429,400.164,308,626.131,383,189.344,273,728.844,320,238.314,256,328.025,415,57541.7,90576,24986.5,39116,10967.8,16991,8371.98,12654,5355.62,7989,2867.53,4425,1151.55,1745,298.375,684,861.4,1357,11400.6,18046,56560.4,89111,42676.1,66971,46518.6,72807,58240.2,91637,49912.6,78539,131122,58664,4094.91,1679,117366,53464,110341,49499,73416.4,33066,49241.1,22186,37925,16670,35312.2,16034,12581.9,6075,8488.2,3411,0.0525
2.25418e+06,2.3087e+06,499013,571102,646466,749141,44821.8,51452,5784.73,6645,3531.55,3933,2943.57,3078,1454.72,1657,1310.03,1725,28400.2,32298,25556.4,29665,36133,41623,34510.6,40279,32485.4,36988,22177.1,25477,14044.1,16075,12569.9,14251,-874.612,219,-296.829,213,-27.39,267,88.9137,197,583.179,361,861.955,514,-72.625,276,-780.511,267,112.7,295,9681.05,15063,4013.12,6175,1607.88,2692,1255.6,2064,643.575,1379,757.35,1046,63.825,459,253.925,347,327.625,628,3227.43,4895,14883.7,23072,11299.8,17354,11881.8,18326,10451.1,16380,8465.42,13142,23199.8,10013,892.325,410,20682.6,9416,19755.4,9248,13938.7,6102,9766.4,4283,7845.07,3291,6736.98,2842,2479.4,1278,663.162,777,0.162
1.8973e+06,1.99519e+06,1.02027e+06,970586,1.12787e+06,1.60624e+06,285790,302254,48290.4,51182,28026.9,28912,20753,21380,12735.7,13040,11722,11772,180504,190918,182048,192319,298916,314964,282732,299998,262028,275937,179528,189764,113320,119993,97825.4,103702,-123.255,275,451.935,431,276.079,307,-91.8187,169,-857.909,166,-62.3537,395,1293.35,380,-28.0125,322,209.425,337,86064.1,123403,36975.3,52722,15914.8,22672,11894.7,16538,7727.52,10487,4430.43,6277,1353.97,2160,206.65,470,1291.58,1525,21734.8,31139,111703,159379,84292.6,120002,88683.4,126359,91810.5,131011,75879.3,108276,177884,71691,4602.24,2200,159562,65343,149379,60463,99063.6,40595,66474.2,26962,51020.1,20612,47015.6,19576,17939.4,7335,11026.8,4399,0.1861
1.33276e+06,1.56018e+06,737909,811993,1.09946e+06,1.29349e+06,192002,258340,32917.8,44570,19360.7,25318,14360.7,18440,9066.44,11676,7900.03,10146,121411,163290,120723,162543,202049,271086,192515,260728,178843,239841,122985,166342,77811.2,105155,67625.1,91337,55.7137,299,-59.9675,394,148.881,255,-583.49,116,1219.68,409,506.196,552,160.086,326,-499.764,260,36.45,307,66914.5,123349,29189.9,53598,12296.6,22820,9682.23,16608,6109.58,10544,3584.88,6141,1370.8,2196,499.15,532,740.05,1447,15758.3,28758,78688.6,145250,59095,109201,62522.3,115371,69294.9,127869,58004.7,107032,118950,60568,3605.26,1651,108283,55792,100639,51678,66690,34916,45213.5,22998,34806.3,17699,30288.9,16181,12570.2,6632,7607.25,3892,0.2161
1.49788e+06,1.78363e+06,445094,421047,532173,798977,28109.3,37670,3478.78,4917,1862.27,2778,1184.01,2039,924.344,1185,820.806,1124,18005.3,23630,16007.6,21308,22420.1,29465,21245.3,28353,19793.4,25791,13802.6,18137,8487.08,11505,7440.98,9926,-55.7137,310,1482.28,428,1074.75,339,-138.402,257,-502.98,274,520.41,354,-264.251,292,747.726,478,96.35,284,7142.93,12997,3067.55,5586,1289.05,2394,1312.93,1978,859.275,1253,435.675,547,145.525,450,85.7,367,439.9,614,2316.62,4504,11454.8,20887,9049.15,15925,9301.25,16553,7843.2,14313,6460.1,11531,12858,6508,516.425,369,11047.1,5950,11762.4,5946,7966.96,3858,5595.01,2642,4280.15,2137,3904.77,2040,2309.12,882,1072.05,477,0.2485
1.17859e+06,1.33879e+06,634532,662748,830739,1.04814e+06,410485,504318,78026.6,95308,45808.2,54390,33520.7,39507,20713.2,24303,18526.2,21755,262582,321440,277104,339621,484078,590487,457730,563566,423000,516212,289340,355117,182920,224631,158302,194499,221.402,265,-21.6838,89,556.1,303,395.702,332,-75.53,203,1096.33,377,399.645,264,-309.797,290,-35.625,169,144849,241575,62180.2,103465,26671.9,44261,20462.7,32847,12933.8,20750,7482.62,12111,2923.95,4351,131.175,366,1497.9,2241,32612.3,54607,168216,280526,126747,211040,135607,225613,152231,253928,127106,211144,282881,130683,7958.3,3429,253880,119540,234640,109394,156154,73814,105107,49073,79631.7,37053,74023.1,34711,28155,12816,16483,7812,0.2652
2.27511e+06,1.9125e+06,1.18986e+06,1.33684e+06,1.01568e+06,1.30832e+06,420117,383643,72412.3,65688,42358.8,38162,31335.4,28017,19358.9,17447,16781.3,14908,266397,243996,271567,248364,455202,415141,430249,394304,396890,361804,269567,247487,170099,155612,147708,135429,-157.804,225,730.815,236,-134.771,203,-155.21,214,787.047,432,-489.285,227,-147.429,282,136.639,465,109.35,365,120829,148220,51418.4,63238,21966.2,26778,16714.2,20083,10687.7,12746,5819.65,7189,2331.78,2728,619.35,507,1477.43,1723,29546.8,35901,151232,185620,113926,139431,120344,147612,128184,157395,105956,130161,276440,97129,7562.27,2568,248589,88795,229346,81054,151451,54204,102777,36192,78458.9,27470,72410.7,25545,26587.1,9335,16309.6,5764,0.3352
1.7853e+06,1.69916e+06,699646,822440,957015,1.11426e+06,154941,172465,22820.3,25340,13514.3,14553,10087.4,10821,6232.53,6676,5565.73,5907,97930.9,108820,92917,103126,141001,156319,133423,148481,123883,136871,84790.9,94205,53569.9,59258,46119.7,51214,321.625,399,595.318,334,558.383,381,-114.955,186,-571.559,146,316.749,309,180.421,410,-67.7487,336,77.725,237,35139.2,52671,15231.9,22665,6133.25,9397,4841.88,7090,3143.07,4630,1866.65,2688,589.25,1156,243.325,393,910.45,1055,10188.5,14965,50495.7,75306,37917.4,56361,39313.1,58459,37721.2,56377,31051.9,46208,89014.6,38131,3357.99,1378,81370.4,34986,77010.3,32682,50879.2,21883,33699.6,14598,25700,10917,23956.3,10193,8722.44,4022,5722.76,2113,0.3556
