"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.96906e+06,2.00528e+06,1.03271e+06,1.98543e+06,1.29328e+06,904240,2498.15,1609,3942.19,2678,2276.99,1812,2326.93,1724,1844.77,1054,1291.04,854,16379.7,11293,81255.8,56198,29288,20303,18048.6,12654,10946,7545,9809.58,6772,7191.58,5088,6594.94,4733,23611.9,7845,28902.2,9842,26968.6,9236,19999.6,7316,15576.8,5469,11048.6,3569,10134.6,3267,4485.11,1570,171.8,334,2276.12,1883,4641.88,4328,2902.28,2633,2996,2805,2269.48,2259,971.6,1216,587.72,742,177.52,318,446.64,457,476.4,415,913.28,877,1319.36,872,2360.8,1618,1164.88,1209,1188.32,1027,3116.57,1453,14109.1,5937,4579.49,2223,21192.4,8644,90582.4,37725,82751.3,33921,76891.1,31677,84185.5,35296,39433.4,16083,27813,11493,0.0105
1.12359e+06,1.21547e+06,617803,1.02714e+06,793630,629774,173.666,412,724.838,552,259.144,396,435.731,521,126.172,258,287.991,315,1938.85,1670,8357.04,6198,3568.99,2528,1738.57,1380,995.881,896,1475.23,978,1102.72,802,379.472,698,2202.3,1156,3084.38,1187,3383.29,1312,2030.18,1103,2071.68,1046,1600.86,575,1426.67,628,-296.621,553,-42.24,200,1015.4,736,746.24,746,393.28,676,466.8,638,484.8,452,205.96,210,107.76,230,300.16,331,651.04,548,232,304,434.72,476,608.88,476,848.92,862,500.72,532,399,363,269.85,265,3064.16,1124,267.925,295,2525.43,1185,10042.6,4546,10365.2,4373,9533.39,4075,9444.4,4304,4458.65,1883,2964.94,1460,0.0248
1.64232e+06,1.76441e+06,762927,1.35059e+06,1.00591e+06,774207,1862.78,1810,4410.54,3662,2829.65,2372,2082.18,1799,1421.57,1185,1375.09,1238,16703.5,14061,84519.3,70018,30709.3,25145,19503.2,16011,11614,9721,10539.4,8776,7747.38,6265,7873.39,6434,25855.1,10520,32908.6,12991,31789.2,12416,23161.6,9614,18865.5,7611,12065.6,4830,11570,4753,5493.98,2157,225.68,398,2295.96,2329,5910.24,6198,3787.36,4176,3764.92,3776,2747.08,2943,2230.88,2109,1100.4,988,71.04,414,690.44,642,362.24,613,445.8,835,756.32,907,1830.08,1885,1023.44,1312,811.6,1303,4491.81,2080,17155.3,8386,6365.89,3248,23704.5,11414,103093,50149,93363.1,45165,87605.8,42135,95485.9,46649,44968.7,21787,32335.2,15727,0.0271
1.36559e+06,1.30888e+06,912268,1.74076e+06,1.45822e+06,1.02204e+06,2264.56,1459,4562.32,3187,2783.48,2243,2256.59,1863,1602.09,1404,2110.07,1332,14073.5,10160,68783.2,49613,25114.5,17959,16129.4,11562,10219.4,7049,10639.3,7676,7847.47,5610,8054.49,5570,29447.9,10213,36098.6,12851,34757.8,12158,26492.2,9471,20860,7034,12460.1,4265,12154.5,4280,5643.27,2248,300.04,258,2383.12,2182,6138.56,5627,3901.92,3562,3630.76,3394,2400.44,2815,1882.24,1857,964.92,910,502.76,551,183.88,407,470.92,628,745.4,886,644.16,969,1526.52,1928,1482.6,1322,877.8,1312,4118.71,1912,19178.4,8363,7262.85,3170,27483.5,11846,115497,49727,105503,44749,96929.6,41183,106813,45624,50685.3,21463,35715.6,15254,0.0362
1.66758e+06,1.80498e+06,465259,878973,670902,477965,857.278,536,1024.36,613,392.966,588,218.981,219,537.359,392,328.578,374,4203.09,3498,20427,16072,7651.12,5995,4494.8,3696,3134.32,2323,2034.9,1643,1369.62,1149,1701.75,1106,3625.65,1476,4991.21,1862,3124.02,1549,3527.6,1249,2475.27,1098,2105.92,889,1260.46,529,216.63,334,94.84,292,579.24,922,796.84,1012,518.28,603,537.48,638,728.72,679,214.6,361,255.56,423,144.6,294,424.72,518,169.32,349,524.16,787,867.56,870,761.92,896,671.32,1042,204.76,421,918.312,521,2503.02,1153,1803.72,629,3794.79,1660,15022.6,6855,13179.1,6111,12029.7,5554,13242.3,6154,6331.32,3154,4822.65,2255,0.0393
1.54666e+06,1.64349e+06,714022,1.23175e+06,941082,715192,481.738,303,291.975,328,130.262,308,-374.106,363,-33.7344,338,114.006,213,1155.52,1011,4388.71,3733,1778.47,1652,1445.85,1034,840.331,790,661.034,471,256.966,340,196.138,387,1385.27,484,996.622,397,165.066,312,-80.095,186,1075.47,425,1029.41,446,251.075,307,691.079,343,-162.8,165,307.52,626,404.96,570,145.36,283,54.92,284,-152.04,409,17.24,174,297.28,389,283.28,285,578.52,754,465.36,612,419.6,715,646,716,886.16,1084,656.68,865,671.96,878,20.3875,272,-724.587,87,206.325,291,437.15,460,1509.64,804,1113.17,531,1395.36,692,1314.51,834,469,614,635.6,391,0.046
1.75743e+06,1.80555e+06,796163,1.36658e+06,947650,745640,743.166,706,454.006,371,569.181,379,209.047,234,94.9875,280,202.566,366,2176.58,1797,10008,7955,3953.14,2935,2078.57,2014,1738.3,1275,495.391,712,773.659,528,422.769,455,598.534,446,738.078,427,614.2,553,640.864,474,229.08,479,510.761,299,260.516,347,-891.005,206,102.76,312,556,729,339.2,605,275.44,448,224.2,379,-246.68,346,-62.24,172,177,308,474.56,586,819.48,708,380.56,533,1026.36,845,620.96,754,1280.96,1278,556.32,822,385.56,671,924.787,361,1027.95,457,1002.49,552,1054.38,515,4142.95,1786,3297.96,1698,2168.77,1461,3800.82,1550,1527.92,929,-120.05,434,0.0487
1.70581e+06,1.94983e+06,606085,1.03358e+06,813297,633682,1007.94,853,891.013,564,704.544,593,517.756,405,235.503,423,305.894,278,4635.32,3668,21913.2,18563,7945.11,6808,5199.61,4356,3070.73,2582,2057.16,1606,1618.83,1354,1562.62,1244,3354.13,1338,4591.25,1735,3432.26,1546,2416.23,1327,3537.56,1067,2330.95,871,1985.57,665,1864.18,570,-164.84,225,1006.36,1090,932.56,1170,561.52,438,401.2,592,353.92,632,363.28,547,310.76,330,328.44,479,518.76,507,283.56,802,655,1141,839.36,1060,1405.4,1607,1260.16,1481,966.2,1045,813.312,694,2303.44,982,1795.67,610,2397.06,1399,12043.4,6049,11354.6,5445,9897.56,5193,12082.3,5735,5381.42,2578,2881.38,1944,0.0701
1.61707e+06,1.61844e+06,769443,1.26806e+06,962549,768602,1345.55,687,278.853,336,247.669,359,251.069,386,-355.141,246,357.638,317,3596.35,2342,13484.1,10628,4943.12,3957,3499.88,2693,1624.67,1538,1429.12,1089,847.875,732,1038.49,704,1201.84,687,2512.1,855,1456.03,797,1442.12,725,2217.34,675,1304.03,653,1812.62,455,1600.34,440,93.68,359,990.48,1178,470.68,788,235.28,571,49.72,505,385.08,632,9.92,368,-68.36,237,472.88,678,263.6,616,226.36,569,816.16,1006,1062.28,1092,1528.8,1467,1265.88,1241,861.16,1171,41.2125,233,1369.46,492,379.925,310,1537.99,826,5418.17,2500,4892.21,2293,4610.46,2173,5314.66,2361,2844.54,1165,1897.53,889,0.0705
1.60221e+06,1.49927e+06,669219,1.20419e+06,906638,653151,1430.76,1139,2418.36,1539,1441.23,1264,1614.58,1080,1085.66,571,894.572,693,11801.5,8247,55403.2,40812,20636.2,14611,12686.2,9389,7458.96,5382,5654.78,4134,3871.01,2808,3857.03,3044,12875.1,4487,16263.6,5474,15247.2,5390,11710.9,4232,9679.46,3145,5928.69,2080,5614.85,2047,2818.26,999,204.24,350,1093.44,1014,2833.4,2390,1468.68,1583,1926.48,1608,1334.32,1176,608.92,907,268.4,444,194,458,614.52,545,232.52,480,829.92,785,869.24,764,1209.68,1111,961.32,992,698.64,759,1178.62,973,8227.71,3489,3095.57,1343,11639.6,5018,48090.6,20878,44120.4,18948,40910.7,17527,45166.5,19346,21275.7,8868,14417.2,6669,0.0812
