"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.82274e+06,1.76248e+06,830411,1.34676e+06,973550,795436,67916.1,49864,10052.3,7458,5884.02,4064,4475.99,3076,2468.13,1859,2393.49,1735,42924.3,30988,39638.7,29009,57985.5,42663,55531.2,40776,51966.5,37650,36284.2,26404,23240.6,17040,20468.9,14799,-471.959,230,1199.35,417,842.761,378,22.6175,289,252.216,500,350.675,266,-643.042,148,-623.641,167,173.6,350,18227.4,17559,7907.4,7640,3346.32,3308,2200.28,2458,1418.96,1639,905.4,1080,374.48,545,306.12,411,1157.68,945,5860.76,5912,28400.4,27078,21630,21098,22913,22019,19802.3,19415,16202.7,15584,22741.9,9804,752.675,495,21442.8,9507,19481.8,8772,14271.8,6017,9682.75,4091,6471.85,3018,7568.4,2982,3677.45,1332,948.938,894,0.0058
1.69385e+06,1.99752e+06,422960,782617,615386,440378,73867,62325,10070.7,8308,5648.2,4641,4724.09,3732,3081.25,2208,2468.67,1828,46428.3,39001,43138.2,36529,61322.2,51390,58291.9,49094,53708.2,45505,36907.2,31173,23612.4,20171,20675.3,17215,95.1387,370,964.667,356,259.271,240,-286.973,217,-32.1625,322,-57.5812,441,-289.67,348,602.891,328,96.12,421,16644.6,18458,6620.68,7676,3010.2,3420,2112.2,2629,1072.88,1517,561.48,879,810.48,529,241.52,447,656.48,804,4883.56,5697,25319.9,28086,19006.8,21011,19647.7,21759,18074.6,19872,14247.1,16009,24877.9,12228,1222.46,636,24076.5,11895,22162.2,11014,15025.9,7565,10179.3,5301,7082.07,3736,7303.89,3769,3069.32,1379,1271.46,988,0.0077
1.98016e+06,2.03565e+06,843737,1.82657e+06,1.49098e+06,913334,1.83018e+06,1.33976e+06,421985,308308,247148,174986,182115,128205,113358,79291,98717.5,69266,1.17601e+06,860697,1.34578e+06,984403,2.65809e+06,1.93079e+06,2.51976e+06,1.84809e+06,2.33127e+06,1.69396e+06,1.58309e+06,1.15634e+06,997587,730402,863320,629844,-166.311,270,-554.751,135,1129.01,520,-294.961,321,331.481,255,-611.71,224,-328.265,311,482.749,360,-441.08,208,824265,797213,356556,343758,151052,146277,114103,106241,73298.6,67754,41287.8,38309,15206.8,14178,544.08,613,5960.68,5742,137943,134670,717709,693773,542472,525225,607027,587841,834699,806564,717502,691013,1.03609e+06,445328,27329.4,11876,923857,404838,852285,368529,559115,246116,375498,162211,283493,122878,263133,114637,97703.8,42833,57892.5,25525,0.0078
2.00023e+06,1.82704e+06,600412,1.06449e+06,710267,528307,124371,89912,15967.9,11331,8968.67,6551,6824.65,4771,4916.98,3052,4193.74,2712,77984.2,55902,71134.1,51106,96834.4,69753,92676.1,67069,86148,61777,59480,43083,37397,26975,32585.7,23562,390.619,352,132.904,273,844.629,287,476.005,339,-29.05,332,-4.98,363,7.055,256,859.465,479,152.48,388,29329.9,27550,12160,11547,5413.24,4831,4024.4,3874,3089.48,2438,1394.12,1464,704.36,742,540.52,506,1021.4,798,9132.2,8652,45944.8,42753,34498.9,32465,35985.6,33117,31723.2,29685,25865.4,24105,38564,16461,984.287,738,36450.3,15787,34195,14687,23607.2,9919,15869.3,6926,12618.2,5333,11838.8,4837,3925.86,1616,2174.81,1010,0.0079
1.48732e+06,1.70604e+06,476648,752181,600170,497078,17850.4,15555,1591.47,1299,875.925,909,1111.75,763,911.306,575,701.197,369,11125.1,9613,9561.7,8287,10550.6,9000,9903.93,8512,9486.37,7869,6593.82,5622,4135.57,3478,3535.42,2930,178.761,348,265.185,259,-458.783,246,165.792,192,87.7725,399,-550.082,347,-674.064,154,-202.831,328,103.4,361,3691.56,4084,1717.16,1886,904.44,1011,522.8,700,686.12,638,110,406,221.96,344,487.2,429,421.8,573,1871.84,2252,7707.12,8415,5522.36,6497,6254.68,6714,4181.28,4679,3405.64,3697,3102.49,2006,-310.712,177,3782.8,2016,3816.75,1883,2876.82,1385,2170.35,970,1420.91,888,2153.81,1036,302.137,327,174.562,529,0.0138
1.25781e+06,1.48688e+06,444347,687707,584407,508922,8480.34,7349,825.669,793,426.062,375,-7.59688,559,611.841,510,321.406,272,5311.65,4489,4513.93,3897,4988.54,3950,4290.06,3916,4047.86,3537,2605.57,2541,1872.28,1641,1749.99,1510,-325.879,235,-110.182,328,257.196,206,-476.628,259,-1276.44,137,-671.263,191,-33.7188,230,-1047.98,312,70,342,1897.92,2098,690.2,1093,276.32,497,6.36,445,251.64,336,131.64,311,369.44,320,152.6,392,399.24,422,1364.64,1382,4165.08,4647,2966.72,3392,3268.72,3740,2195.64,2833,1667.16,1723,1874.86,977,-171.675,269,2139.64,927,1326.06,1052,2005.15,869,933.45,513,949.112,410,1301.47,724,131.775,347,387.625,424,0.0141
1.46189e+06,1.59213e+06,911374,1.53088e+06,1.13389e+06,911989,673913,554441,113342,93408,66702.5,53253,49445.2,39372,30598.7,24136,26393.5,21084,424482,348148,416574,342203,678050,553416,645553,532103,602466,492208,418651,343848,265761,218801,231545,190285,-258.026,225,407.011,252,-681.534,144,826.784,299,-108.522,487,-208.019,328,718.054,306,298.592,264,851.56,427,238235,259379,104572,113458,44946.2,48789,34126,36002,22115.3,23226,12496.8,13023,4321.76,4704,558.64,646,2648.32,3010,54080.3,59133,278334,303179,209334,227983,220952,241203,245319,267135,207250,224596,262492,126758,8087.89,4063,241834,118341,226140,109814,153167,75212,103059,50377,79235.3,38214,73723.3,36154,29259.7,13944,16747.7,8249,0.018
1.01907e+06,1.34263e+06,627137,1.06502e+06,1.08097e+06,839303,64901.3,62461,9151.63,8613,5771.71,5136,4337.98,3789,2837.51,2305,2373.2,2093,40687.5,38766,37899.5,36557,55933.1,53895,53666.6,51799,49743.8,47849,33725.7,32918,22030.2,20938,19077.1,18109,-156.87,390,133.007,181,-75.2188,197,-201.69,111,957.094,398,229.495,371,34.1338,320,264.251,333,97.44,305,19067.2,24030,8027.56,10285,3553.08,4315,2555.96,3293,1751.84,2284,475.88,1198,186.36,613,-13.16,188,336.92,486,5475.28,6636,25607.3,32434,19415.8,24610,20168.3,25819,19806.1,25294,16313.9,20907,22517.9,12180,31.325,412,20140.8,11649,18949.2,10705,12452.4,7090,8728.3,4868,6583.5,3575,6575.62,3668,2244.55,1485,1527.49,719,0.0211
1.6524e+06,1.82002e+06,694537,1.27933e+06,1.04218e+06,756420,90789,116246,8204.36,10490,4721.43,5616,3988.57,4445,2451.77,2646,2337.5,2543,57205.3,72425,43981,56441,40242.5,51144,41234.7,53672,39569,49635,27659.7,35820,17898.8,23024,16207.3,20301,-139.544,293,16.3925,270,332.934,383,-515.638,193,-236.965,200,23.7587,301,-478.495,238,-306.581,306,405.48,446,18900.7,32015,8190.36,14016,3579.68,6259,3319.44,4537,2384.8,3578,941,1789,812.52,973,552.4,973,2079.48,3326,17711.6,29834,66553,111261,50666.8,84839,48700.2,81629,24232,40251,17452.9,29391,67906.7,48786,1885.19,1705,78836.7,58859,71686.7,51870,46187.4,34936,31195.5,22454,24278.4,16942,21611.1,15902,8295.17,6266,5183.15,3557,0.0219
1.88146e+06,2.08706e+06,528864,831675,599878,519014,31641,25171,4118.78,3294,2593.67,2008,2241.72,1709,1395.86,947,1291.1,1018,20379.2,15936,18577.1,14271,24758.6,19255,23771.8,18817,21526.5,17209,15345.2,12404,9661.42,7621,8884.84,6969,-411.576,161,73.87,233,-202.209,225,-372.878,277,574.36,312,-76.36,358,-368.624,232,1041.23,440,3.44,392,8282.6,8586,3379.88,3715,1640.08,1790,1080.32,1271,811.88,1261,438.84,586,68.72,351,491.52,570,667,770,2993.8,3076,13044.7,14004,10316.2,11034,10699.2,11103,8952.44,9757,7491.56,7727,9580.2,4299,155.312,310,8591.19,4378,8979.42,4250,6172.6,2952,4828.77,1910,3029.43,1459,3504.55,1645,1374.62,689,1026.72,510,0.0247
1.57777e+06,1.84474e+06,514273,849552,674615,543710,83165.1,69762,10714.8,9265,5771.39,4999,5055.43,4030,3472.25,2531,2452.25,2219,52651.2,43765,47834.7,39837,66697,55786,63151,53123,58924,48987,41113.2,34267,25915.6,21622,22017.6,18653,752.084,362,84.3487,210,-127.301,219,-44.82,224,-271.41,230,444.569,331,-423.196,210,-1058.77,313,461.84,353,22209.7,24302,9429.12,10434,4010.16,4509,3154.36,3535,1927.52,2277,1367.36,1288,58.56,253,308.56,374,839,859,6968.28,7916,33995.9,37672,25760.7,28349,26844.2,29430,24454,26609,19511.2,21406,25789.6,12668,1406.39,599,23659.6,12122,22132.2,11037,15536,7580,9797.55,5070,8275.58,3850,7972.91,3650,3429.65,1548,2047.32,927,0.0285
1.51305e+06,1.45209e+06,796860,1.40492e+06,1.08382e+06,805014,293461,230994,46896.9,36982,27262.2,20706,20381.9,15660,12633.9,9301,10263.4,8103,184051,144797,179802,141097,286675,224101,272791,216041,253646,198478,175041,137636,110091,86964,95195.6,74816,184.571,432,108.004,183,-20.335,262,460.65,212,444.984,332,-263.94,339,-366.549,337,172.64,427,107,258,83511.3,85631,36074.6,37203,15311.9,15913,11803.8,11595,7806.48,7940,4139.24,4274,1427.16,1558,197.88,483,1204.84,1245,20646.2,21126,103923,107000,78476.2,80834,82399.6,84948,87154.3,89709,72594.4,74660,117086,54269,3199.7,1559,107239,50433,99899.8,46992,67246.9,32091,45761.8,21452,34724,16149,33032.9,15399,12436.4,5591,6449.54,3345,0.0312
