"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.50367e+06,1.54905e+06,660778,689104,850634,1.12257e+06,264.55,624,409.647,503,369.119,335,927.678,516,252.347,327,308.619,399,689.081,1012,850.747,793,597.644,609,323.469,517,801.006,580,774.056,1085,587.984,852,829.4,823,4718.24,1838,5585.48,2087,3514.84,1850,4682.03,1524,3938.97,1266,2591.47,887,1970.32,701,1653.36,636,123.4,312,18985.2,31617,4385.85,7139,1775.78,2825,1559.88,2181,1201.93,1503,442.65,797,321.425,485,560.525,893,719.525,1072,774.025,1208,11366.3,19130,103676,174842,137256,231184,52699.8,88967,25010.7,42286,735.087,370,3539.9,1347,1272.6,473,4081.26,1731,15547.7,7310,14487.8,6691,13695.7,6213,14812.7,6866,7370.12,3189,5185.07,2320,0.1175
2.00488e+06,1.91014e+06,915384,756163,820627,1.35012e+06,725.588,1133,1963.36,2357,1817.54,1666,1116.53,1410,731.775,878,987.388,1048,2701.43,2591,2446.19,2530,1181.57,989,699.703,827,1457.4,1518,4687.24,4741,3688.4,4117,3889.53,4246,26532.4,9152,32940.4,11299,30211.9,10602,23824.2,8274,19108.9,6270,11144.6,4211,10399,3498,6046.76,2085,301.225,455,71875.2,104785,17914.3,25644,7240.5,10250,5456.3,7510,3313.05,5010,2363.07,3311,778.225,1353,717.425,1251,1738.62,2360,1825.78,2541,42510.4,61825,395617,574326,523354,760683,200824,291959,94856.3,138183,2686.07,719,16044.6,6953,4216.45,1914,23038.4,9478,99936.8,41495,92310.9,37629,84585.3,34886,94131.1,38521,44458.1,18211,30721.2,13148,0.2944
2.05507e+06,1.73395e+06,899629,753117,754658,1.20994e+06,954.216,950,1932.15,1789,1372.49,1145,1353.55,1188,1226.88,829,959.509,827,2094.26,1879,2351.66,2107,759.859,822,881.684,738,1343.2,1273,4004.86,3408,3010.43,2769,3393.6,3094,21343.8,6228,27661.4,7837,27336.5,7800,21296.5,5915,15451.3,4615,9471.34,2790,9240.6,2758,6434.37,1708,55.675,325,64315.2,77692,15330.8,18638,6271.55,7456,4571.6,5462,2761.57,3690,1936.88,2357,729.5,998,541.25,838,1642.55,1819,1670.6,2065,38246.6,45980,356197,429459,471140,568400,180330,216976,85226.2,102829,1050.35,411,14781.9,5195,3521.09,1102,19347.2,6345,84693.6,29264,77319.8,26318,72095.3,24801,78675.5,27414,37374.2,12734,25771,9123,0.3553
1.70528e+06,1.78092e+06,473653,430993,491489,746900,250.766,441,102.988,258,294.422,408,240.144,351,254.341,249,230.863,242,402.256,408,318.587,311,275,318,417.484,376,116.841,285,95.6312,403,-195.628,169,-5.3625,299,918.706,545,159.879,306,730.919,355,297.866,284,29.7762,324,-480.259,300,476.212,282,-425.479,369,205.05,329,2318.3,3692,351.475,832,-8.2,331,201.3,488,341.025,387,214.625,357,376.85,353,132.15,379,263.825,526,241.025,585,1722.12,2334,11261.2,17626,14848.8,23267,5718.08,8826,2914.57,4669,-109.725,189,656.425,291,36.4875,221,-279.212,359,1027.16,620,1506.22,485,1530.9,509,1701.96,656,286.212,394,576.625,522,0.4106
2.01261e+06,1.64676e+06,747122,654226,609948,973481,386.306,511,669.625,741,489.191,603,231,477,250.009,408,442.303,317,977.35,871,1131.25,1024,557.391,401,422.159,443,506.859,537,1195.18,1165,1290.23,980,1172.46,1138,7664.01,2179,7681.86,2459,7572.19,2586,6969.51,1771,4800.41,1441,3239.7,1143,3636.54,1083,1817.7,748,15.4,288,25003.4,32615,5742.05,7527,2002.62,2905,1557.05,2175,947.875,1307,724.125,846,397.15,584,435.55,383,795.075,907,825.8,1130,14923.8,19352,136362,179928,179706,236611,69279.6,91059,32599.6,43068,264.862,359,4376.49,1469,1768.29,731,5451.69,2280,24767,9374,22228.5,8493,21329.2,7938,23274.3,8993,10013.1,3999,7557.81,3128,1.0479
1.96019e+06,1.90382e+06,1.06887e+06,1.07887e+06,1.28891e+06,1.74136e+06,1247.71,1442,2740.17,2802,1888.7,2204,1398.79,1538,1179.27,1283,1032.9,1213,2523.85,2796,3274.7,3239,1554.3,1708,1117.12,1519,1717.99,2116,5082,5420,4131.43,4648,4292.13,4676,26698.1,9295,33280.3,11620,32475.3,11068,24668.1,8616,18962.6,6605,11591.8,4351,12121.7,4032,4897.73,2065,344.475,537,69111.2,101040,17514.9,25709,7305.77,10547,5674.43,8137,3585.07,5290,2396.55,3540,1200.08,1610,902.5,1629,2235.62,2985,2608.53,3621,41283.1,60220,377613,550259,499427,728645,191675,280181,91002.2,132792,1159.72,528,17218.4,7168,4318.91,2038,22501,9472,104065,44014,95000.8,39731,88083.1,36977,96855.6,40218,45513.8,19028,32747.6,13822,1.2963
1.15682e+06,1.26141e+06,744909,620350,866665,1.37215e+06,1523.74,1717,4825.39,5949,3112.07,3794,3091.48,3362,2225.2,2384,1961.09,2273,3864.82,4467,4133.15,4645,1344.06,1846,1611.29,1806,3242.56,3550,10139.4,11889,8368.83,9868,8980.67,10384,55001.7,20547,70384.8,26178,66263.4,24462,50641.7,19205,39800.2,14666,26548,9609,22340.4,8345,11614.3,4444,166.25,342,130531,211979,35002.9,56717,15137.7,24348,11695.4,18219,8140.9,12566,5043.45,8235,2316.12,3133,1199.1,1819,2731.1,4222,3178.68,4899,76719.7,124050,717736,1.15961e+06,948826,1.53462e+06,362749,588587,171671,278218,2216.2,870,35619.8,16192,9306.24,4226,49160.8,22136,218316,100224,198423,90156,184356,83408,202095,92858,94407.1,43134,67464.2,30777,1.5829
1.55816e+06,1.61905e+06,599467,396943,485786,1.0142e+06,2130.46,2479,5090.97,5961,3213.86,3945,2803.25,3339,1819.64,2230,2258.09,2466,4409.32,4951,4442.9,5200,1800.8,2095,1488.95,1469,3057.11,3621,10185.3,11676,7937.26,9616,8613.34,10353,59179.5,22240,73793,27809,69986.5,26331,54175.7,20416,40737.1,15380,28192.6,10249,24207.4,9073,12617.2,4748,170.6,389,147947,242804,38562.9,63442,16460.8,26935,12579,19799,8459.67,13732,5664.35,8773,2309.2,3587,1361.05,2055,3127.65,4776,3394.03,5410,86528.7,142154,810861,1.32564e+06,1.07009e+06,1.75079e+06,410811,673034,194203,317555,3099.51,1454,38222.4,17223,11171.4,5102,50895,23364,227592,105118,207442,94650,193477,87830,212160,97234,98353.7,45267,70976.2,32386,1.7708
2.50268e+06,2.35934e+06,926515,894811,865000,1.16949e+06,375.272,632,385.55,399,-143.619,216,-108.384,227,-203.672,272,37.0219,280,253.069,405,303.428,531,182.841,366,303.772,444,163.659,352,375.238,371,172.769,181,341.894,397,349.015,366,476.731,230,59.5525,197,1747.56,333,424.441,403,-577.784,302,282.2,301,-411.369,298,283.65,452,2553.73,3188,605.625,923,448.825,450,281.075,416,52.3,331,-118.525,175,218.2,338,460.8,598,678.75,605,396.5,709,1893.68,2314,10483.2,13795,13763.9,18190,5686.2,7461,3198.1,3970,608.65,213,703.675,411,-850.763,316,279.212,258,320.512,391,408.1,354,1018.06,392,214.287,363,209.562,380,-8.3125,332,1.9782
1.65885e+06,1.83193e+06,396298,392928,490546,675660,459.044,927,669.625,820,448.319,464,594.756,679,144.306,378,116.738,332,980.959,1288,1013.51,1108,742.397,685,289.506,411,85.3187,696,1260.26,1695,963.841,1187,1062.98,1301,7637.97,3159,9764.74,3678,7392.5,3422,6298.04,2812,5766.32,2006,3644.43,1642,2973.27,1288,919.329,571,191.625,351,24962.6,43578,5788.77,10143,2312,4012,1748.75,2923,982.7,1900,810.775,1316,282.525,658,225.025,564,740.65,1191,710.025,1302,15391.9,26601,140531,243793,185316,321430,70596.7,122599,33753.7,58033,-99.75,280,6132.61,2538,1153.95,703,7144.2,3268,29401.3,14422,26505.1,12928,24482.3,11842,26762.1,13268,12945.3,6318,8593.81,4253,2.0408
