"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.92256e+06,1.73831e+06,1.15165e+06,1.19243e+06,1.66129e+06,2.12739e+06,5579.03,6052,90.0969,231,432.025,399,340.484,445,-71.4313,363,-27.3625,217,3827.73,3845,2679.63,3174,858.584,1269,834.453,1119,590.975,755,318.416,646,472.072,601,661.891,681,480.881,299,645.948,338,82.3775,331,459.82,294,796.904,382,97.525,341,712.555,265,-411.68,296,298.475,434,1646.62,2570,540.975,980,538.9,697,417.25,650,255.4,595,224.1,376,129.975,522,317.575,671,810.875,998,798.9,1342,1713.9,2880,3631.3,5499,5185.7,7527,2708.45,4217,1668.65,2534,-55.7375,379,773.763,293,775.162,474,320.862,338,1658.47,560,1033.2,336,1123.85,431,129.062,353,190.575,324,128.975,231,0.1451
1.59816e+06,1.47686e+06,567363,536945,596722,881853,997838,1.09932e+06,1277.2,1272,546.047,865,369.703,517,487.197,537,229.866,355,609253,670862,399354,440855,82050,90012,42784.7,47650,21387.4,23712,6380.1,7011,3422,3703,2854.26,2865,510.45,373,745.962,317,-195.361,209,-492.709,220,237.899,348,312.184,366,941.012,339,549.46,395,86.95,349,86423.5,131766,17899,26797,5962.75,9030,4025.28,5964,2458.28,3656,1525.43,2174,713.6,1009,1230.75,1636,2375.98,3353,3190.05,5122,111129,168316,509109,771258,645257,977445,243454,369873,116150,176254,987,364,422.188,295,552.825,508,154.438,471,-213.587,181,340.812,214,71.75,303,-623.525,295,-104.65,455,-458.413,301,0.1928
1.6655e+06,1.83725e+06,852205,888454,930742,1.24491e+06,375411,445946,311.884,670,268.95,518,519.509,448,-260.769,149,248.153,297,228976,270960,150780,179144,30815.6,36672,16897.4,19741,8579.24,9767,2545.81,3020,1161.81,1598,1137.88,1466,508.375,375,1055.86,351,275.975,234,-1250.6,99,522.9,281,-136.327,350,-328.161,260,-18.26,291,159.325,282,31035.6,50283,6426.7,10262,1940.3,3412,1469.1,2443,906,1684,482.45,759,303.525,489,616.675,939,1041.58,1781,1655.55,2522,40952.9,66279,178894,291721,226538,369920,85880.1,140410,41185.7,67191,761.6,240,1052.1,336,383.512,248,-301.525,261,496.212,268,-334.688,191,-489.387,224,180.775,436,-347.55,341,103.512,364,0.2346
1.59292e+06,1.83003e+06,705684,675471,936075,1.33876e+06,750855,978146,878.934,1054,642.4,644,83.7031,350,518.65,459,240.247,271,460357,598858,301662,393362,61745.4,80093,32385.6,42367,16132.4,21020,4978.36,6302,2335.37,3310,2322.31,2757,-555.996,242,231.985,279,518.542,323,189.136,249,1124.65,428,1177.25,440,227.316,349,-819.521,299,336.7,417,90856.1,161424,18141.3,32031,6175.95,10930,4070.25,7015,2317.57,4205,1319.2,2410,458.475,850,844.1,1816,2680.73,4254,3129.12,5585,98102.6,173564,530774,936616,681282,1.20243e+06,256863,455160,122064,215531,582.312,290,616,438,348.512,260,505.837,276,229.775,222,361.987,237,-1010.1,95,1137.59,333,2.625,295,611.625,380,0.2632
1.90934e+06,1.55405e+06,422426,452190,548135,717727,30355.7,33500,71.0875,253,133.719,283,-61.1188,434,-99.9969,197,-20.5219,244,18795.5,20302,12810,13901,2803.52,3195,1299.86,1349,1004.82,844,511.5,337,473.309,323,432.713,311,740.982,412,441.767,232,-460.235,220,112.05,284,-872.745,304,-1453.02,132,171.706,345,-450.275,266,290.3,308,3198.7,4573,1039.05,1173,444.175,494,80.975,459,58.325,521,162.225,324,-310.6,181,185.975,464,556.9,710,196,563,3662.05,5457,17304.1,25342,21758.7,32078,8591.98,12442,4171.35,6080,-282.712,233,-727.037,289,272.212,238,1095.15,348,421.925,300,809.375,305,-200.2,207,44.0125,218,242.375,396,310.188,356,0.2793
1.92804e+06,1.98968e+06,801005,749615,901254,1.31239e+06,31418.4,36921,123.681,343,-276.547,171,322.541,416,-17.7719,283,148.053,362,19419.4,22506,13115.5,15266,3073.74,3525,1829.06,1889,1074.15,1178,655.909,488,483.244,407,266.372,393,-66.7113,276,783.312,380,-295.999,268,-159.775,203,115.577,404,-74.9075,418,-432.637,268,-249,406,38.05,372,3615.38,5834,1034.3,1355,206.6,465,524.725,467,188.45,549,-125.675,169,113.925,360,274.4,516,468.175,806,449.075,850,4558.48,6653,19031.1,30255,24119.8,38849,9415.33,15238,4610.08,7200,10.4125,252,-358.575,224,-672.175,188,-10.4125,212,-245.262,185,77.7875,271,313.425,248,451.413,332,84,400,116.025,292,0.3618
1.38e+06,1.65992e+06,341584,389816,506593,626951,26342,35957,161.012,297,311.094,526,243.031,367,-32.6219,255,343.303,278,16543.5,22115,10982.6,14806,2111.97,3373,1218.87,2106,1036.85,1223,561.344,801,488.881,650,346.328,461,-320.38,194,209.886,222,1016.44,327,812.57,328,369.039,355,567.201,313,545.932,274,-57.5812,276,48.875,278,1927.45,3294,401.725,995,126.65,393,387.925,657,-23.45,525,-249.4,362,-51.875,367,338.15,473,522.975,729,438.425,697,2745.82,4714,8398.98,15387,10550.5,18979,4423.33,8130,2171.23,3929,188.212,344,186.025,219,101.5,398,552.125,367,430.675,272,-347.55,150,254.975,186,606.462,298,-228.287,413,1098.39,395,0.3923
1.6744e+06,1.70857e+06,647073,633128,755700,1.02998e+06,63327.7,77504,293.047,450,-65.1406,211,565.091,510,360.766,344,-75.0406,340,38883,47618,25486.5,31258,5395.57,6507,3034.38,3589,1449.83,1702,571.794,774,576.503,521,283.078,479,169.527,440,96.1762,272,440.938,326,-715.46,143,-126.056,205,288.01,367,639.515,468,828.962,329,151.375,249,6128.33,9963,1274.9,2082,375.925,886,341.825,552,150.35,442,135.05,419,64.1,289,419.575,664,343.75,593,386.775,821,6922.15,11678,33881.7,56029,43177.5,71450,16586.2,27097,7804.9,12977,-231.525,266,-573.825,228,1284.41,393,392.875,262,306.25,214,-554.575,120,-197.488,229,69.2125,358,1189.3,429,-481.075,198,0.417
2.08588e+06,2.0332e+06,996630,926368,950555,1.41293e+06,204891,204315,260.906,389,96.0781,393,382.938,406,256.231,354,-235.022,109,125775,124737,82667,82669,17083.7,17208,9150.66,9090,4430.59,4424,1529.86,1531,752.641,778,728.475,698,290.915,446,161.227,242,501.735,384,-38.2837,160,294.546,457,-1145.5,269,745.755,287,-695.747,197,71.05,214,16209.8,22039,3183.4,4405,1160.38,1628,820.45,1079,405.2,705,136.05,494,-114.9,322,410.425,609,818.375,1135,880.975,1108,20586.8,27574,95498.8,128110,121551,162960,45943.9,61940,22070.6,29208,-34.3875,210,-15.4,344,1220.19,476,327.25,208,-169.4,268,-132.212,264,78.3125,177,-880.862,128,320.775,420,-420.262,202,0.4223
1.34897e+06,1.65457e+06,461980,418324,555227,828109,5141.12,7023,361.591,331,-66.9281,241,-88.6531,253,-222.681,167,-37.2625,282,3423.82,4236,2165.35,2728,734.628,764,-168.747,227,68.3375,373,308.688,320,258.913,313,-83.7719,204,710.791,517,196.295,264,345.902,381,1531.66,475,-406.7,282,455.462,302,167.971,315,189.136,305,144.15,361,781.275,1229,289.175,504,14.875,284,44.1,317,-44.4,167,159.125,471,25.475,178,17.45,396,469.65,379,301.6,599,716.225,1432,3525.53,6085,4213.95,7527,1846,3128,983.75,1603,302.312,181,1305.67,530,-267.4,178,297.675,282,216.475,178,352.362,269,-253.137,87,-323.663,301,29.4875,287,-591.85,193,0.5164
